Date,Year,Month,Quarter,Product_Category,Region,Sales,Units_Sold,Marketing_Spend,Promotions,Price_Per_Unit,Customer_Count,Previous_Month_Sales
2021-04,2021,4,2,Home,East,52269,865,7298,0,60.43,230,0
2021-04,2021,4,2,Home,West,49805,656,7067,2,75.92,75,0
2021-04,2021,4,2,Home,Central,53847,1500,5303,4,35.9,221,0
2021-04,2021,4,2,Food,North,49088,505,5380,3,97.2,114,0
2021-04,2021,4,2,Food,South,39750,1048,4700,2,37.93,309,0
2021-04,2021,4,2,Food,East,55523,568,7156,2,97.75,62,0
2021-04,2021,4,2,Food,West,36886,444,5142,1,83.08,127,0
2021-04,2021,4,2,Food,Central,46361,2098,6506,1,22.1,488,0
2021-04,2021,4,2,Beauty,North,50767,751,3339,2,67.6,188,0
2021-04,2021,4,2,Beauty,South,41289,663,4587,2,62.28,133,0
2021-04,2021,4,2,Beauty,East,44833,1315,6660,1,34.09,355,0
2021-04,2021,4,2,Beauty,West,36940,470,2930,0,78.6,80,0
2021-04,2021,4,2,Beauty,Central,34652,1426,2227,3,24.3,252,0
2021-05,2021,5,2,Electronics,North,102307,1436,10525,1,71.24,199,0
2021-05,2021,5,2,Electronics,South,85900,1076,12534,2,79.83,243,0
2021-05,2021,5,2,Electronics,East,73270,1130,10502,1,64.84,317,0
2021-05,2021,5,2,Electronics,West,65855,1156,5545,0,56.97,122,0
2021-05,2021,5,2,Electronics,Central,69203,917,7587,2,75.47,274,0
2021-05,2021,5,2,Clothing,North,78634,1638,9657,2,48.01,201,0
2021-05,2021,5,2,Clothing,South,50721,612,4207,1,82.88,64,0
2021-05,2021,5,2,Clothing,East,65890,1180,3908,3,55.84,340,0
2021-05,2021,5,2,Clothing,West,50075,802,6795,0,62.44,226,0
2021-05,2021,5,2,Clothing,Central,52002,2232,7246,0,23.3,345,0
2021-05,2021,5,2,Home,North,54646,593,2935,2,92.15,156,0
2021-05,2021,5,2,Home,South,46441,578,3719,1,80.35,127,0
2021-05,2021,5,2,Home,East,49219,622,2472,1,79.13,174,0
2021-05,2021,5,2,Home,West,49325,1454,3906,1,33.92,206,0
2021-05,2021,5,2,Home,Central,46290,621,2441,2,74.54,142,0
2021-05,2021,5,2,Food,North,50374,1272,5705,1,39.6,322,0
2021-05,2021,5,2,Food,South,41902,1958,3558,2,21.4,208,0
2021-05,2021,5,2,Food,East,67242,735,7226,0,91.49,92,0
2021-05,2021,5,2,Food,West,45162,735,6610,3,61.44,139,0
2021-05,2021,5,2,Food,Central,40253,901,3302,0,44.68,167,0
2021-05,2021,5,2,Beauty,North,44476,507,3479,0,87.72,94,0
2021-05,2021,5,2,Beauty,South,39853,522,5288,0,76.35,153,0
2021-05,2021,5,2,Beauty,East,49735,1010,4903,1,49.24,274,0
2021-05,2021,5,2,Beauty,West,34339,521,3795,3,65.91,59,0
2021-05,2021,5,2,Beauty,Central,39529,919,4361,2,43.01,148,0
2021-06,2021,6,2,Electronics,North,82386,1032,11313,1,79.83,164,0
2021-06,2021,6,2,Electronics,South,75120,2660,4520,2,28.24,684,0
2021-06,2021,6,2,Electronics,East,88688,2349,5503,2,37.76,444,0
2021-06,2021,6,2,Electronics,West,72698,866,10084,0,83.95,155,0
2021-06,2021,6,2,Electronics,Central,82790,2886,8958,3,28.69,390,0
2021-06,2021,6,2,Clothing,North,63374,741,3720,1,85.52,160,0
2021-06,2021,6,2,Clothing,South,48475,2075,3650,1,23.36,401,0
2021-06,2021,6,2,Clothing,East,71806,940,10350,3,76.39,198,0
2021-06,2021,6,2,Clothing,West,48592,528,3958,1,92.03,125,0
2021-06,2021,6,2,Clothing,Central,49443,713,4763,1,69.35,169,0
2021-06,2021,6,2,Home,North,58020,1143,5557,2,50.76,143,0
2021-06,2021,6,2,Home,South,45708,1446,2737,1,31.61,429,0
2021-06,2021,6,2,Home,East,60081,774,8314,1,77.62,207,0
2021-06,2021,6,2,Home,West,46310,1045,4914,3,44.32,129,0
2021-06,2021,6,2,Home,Central,48528,774,4629,2,62.7,102,0
2021-06,2021,6,2,Food,North,46524,888,4140,1,52.39,254,0
2021-06,2021,6,2,Food,South,48089,686,4491,1,70.1,85,0
2021-06,2021,6,2,Food,East,59779,1544,5665,0,38.72,171,0
2021-06,2021,6,2,Food,West,38861,411,4081,1,94.55,79,0
2021-06,2021,6,2,Food,Central,48851,1360,3064,2,35.92,382,0
2021-06,2021,6,2,Beauty,North,38094,727,3800,0,52.4,105,0
2021-06,2021,6,2,Beauty,South,35871,372,1936,1,96.43,109,0
2021-06,2021,6,2,Beauty,East,49782,1895,3555,0,26.27,439,0
2021-06,2021,6,2,Beauty,West,30004,421,2003,2,71.27,123,0
2021-06,2021,6,2,Beauty,Central,38757,710,3701,2,54.59,82,0
2021-07,2021,7,3,Electronics,North,90289,1029,9910,1,87.74,239,0
2021-07,2021,7,3,Electronics,South,61477,2294,6977,2,26.8,435,0
2021-07,2021,7,3,Electronics,East,88499,1098,8148,0,80.6,233,0
2021-07,2021,7,3,Electronics,West,60266,808,5704,1,74.59,191,0
2021-07,2021,7,3,Electronics,Central,70600,1155,5900,0,61.13,254,0
2021-07,2021,7,3,Clothing,North,63538,1533,6703,0,41.45,384,0
2021-07,2021,7,3,Clothing,South,60218,1148,3867,1,52.45,121,0
2021-07,2021,7,3,Clothing,East,63695,1790,7705,2,35.58,441,0
2021-07,2021,7,3,Clothing,West,50224,512,4235,2,98.09,86,0
2021-07,2021,7,3,Clothing,Central,54159,553,7646,1,97.94,153,0
2021-07,2021,7,3,Home,North,60648,803,3485,2,75.53,140,0
2021-07,2021,7,3,Home,South,45619,992,2895,1,45.99,216,0
2021-07,2021,7,3,Home,East,61805,1668,8485,2,37.05,300,0
2021-07,2021,7,3,Home,West,41040,562,3643,2,73.02,88,0
2021-07,2021,7,3,Home,Central,48587,1917,2436,0,25.35,534,0
2021-07,2021,7,3,Food,North,50024,1065,5328,0,46.97,247,0
2021-07,2021,7,3,Food,South,44624,785,5574,2,56.85,189,0
2021-07,2021,7,3,Food,East,53452,1071,5111,0,49.91,279,0
2021-07,2021,7,3,Food,West,36077,837,4026,2,43.1,138,0
2021-07,2021,7,3,Food,Central,46316,1131,3532,3,40.95,202,0
2021-07,2021,7,3,Beauty,North,35351,913,4845,2,38.72,213,0
2021-07,2021,7,3,Beauty,South,35203,924,2545,3,38.1,222,0
2021-07,2021,7,3,Beauty,East,59053,2049,5287,1,28.82,379,0
2021-07,2021,7,3,Beauty,West,38856,413,5350,0,94.08,66,0
2021-07,2021,7,3,Beauty,Central,42634,604,4959,2,70.59,118,0
2021-08,2021,8,3,Electronics,North,100586,1204,14522,0,83.54,131,0
2021-08,2021,8,3,Electronics,South,69468,790,7986,0,87.93,108,0
2021-08,2021,8,3,Electronics,East,82772,2204,6075,2,37.56,559,0
2021-08,2021,8,3,Electronics,West,81761,910,9217,1,89.85,152,0
2021-08,2021,8,3,Electronics,Central,95112,2944,12674,0,32.31,591,0
2021-08,2021,8,3,Clothing,North,56076,687,5551,2,81.62,75,0
2021-08,2021,8,3,Clothing,South,60281,1051,3939,1,57.36,112,0
2021-08,2021,8,3,Clothing,East,63092,2495,7360,3,25.29,686,0
2021-08,2021,8,3,Clothing,West,54388,656,6268,3,82.91,120,0
2021-08,2021,8,3,Clothing,Central,53105,1807,3317,1,29.39,320,0
2021-08,2021,8,3,Home,North,66058,1458,3402,1,45.31,434,0
2021-08,2021,8,3,Home,South,56351,1039,7147,1,54.24,292,0
2021-08,2021,8,3,Home,East,60181,1416,6012,0,42.5,330,0
2021-08,2021,8,3,Home,West,49257,518,2566,1,95.09,133,0
2021-08,2021,8,3,Home,Central,46598,682,4799,1,68.33,194,0
2021-08,2021,8,3,Food,North,52038,670,7712,4,77.67,155,0
2021-08,2021,8,3,Food,South,35004,474,3837,1,73.85,80,0
2021-08,2021,8,3,Food,East,62125,1081,4669,1,57.47,200,0
2021-08,2021,8,3,Food,West,43110,555,3059,0,77.68,61,0
2021-08,2021,8,3,Food,Central,47391,1067,6405,1,44.42,192,0
2021-08,2021,8,3,Beauty,North,41198,708,5505,1,58.19,207,0
2021-08,2021,8,3,Beauty,South,36708,512,2896,1,71.7,94,0
2021-08,2021,8,3,Beauty,East,43786,1185,6444,0,36.95,151,0
2021-08,2021,8,3,Beauty,West,39970,816,5462,0,48.98,223,0
2021-08,2021,8,3,Beauty,Central,35245,418,1923,1,84.32,49,0
2021-09,2021,9,3,Electronics,North,83132,926,4787,2,89.78,235,0
2021-09,2021,9,3,Electronics,South,82720,1144,4971,2,72.31,320,0
2021-09,2021,9,3,Electronics,East,94111,3167,6048,2,29.72,380,0
2021-09,2021,9,3,Electronics,West,67014,905,4721,0,74.05,245,0
2021-09,2021,9,3,Electronics,Central,82307,2415,6233,1,34.08,482,0
2021-09,2021,9,3,Clothing,North,59870,924,4275,1,64.79,248,0
2021-09,2021,9,3,Clothing,South,53743,876,7420,0,61.35,245,0
2021-09,2021,9,3,Clothing,East,62728,1585,4455,3,39.58,237,0
2021-09,2021,9,3,Clothing,West,46597,1386,6815,0,33.62,291,0
2021-09,2021,9,3,Clothing,Central,66884,2061,9787,0,32.45,227,0
2021-09,2021,9,3,Home,North,60228,723,6811,1,83.3,170,0
2021-09,2021,9,3,Home,South,55243,2642,7063,1,20.91,297,0
2021-09,2021,9,3,Home,East,57473,741,4219,2,77.56,93,0
2021-09,2021,9,3,Home,West,44494,1336,6078,2,33.3,229,0
2021-09,2021,9,3,Home,Central,43800,570,3345,2,76.84,119,0
2021-09,2021,9,3,Food,North,48567,1254,4121,3,38.73,227,0
2021-09,2021,9,3,Food,South,42113,1170,4376,1,35.99,250,0
2021-09,2021,9,3,Food,East,50270,813,6399,2,61.83,89,0
2021-09,2021,9,3,Food,West,38236,915,2086,1,41.79,230,0
2021-09,2021,9,3,Food,Central,42438,798,2227,1,53.18,223,0
2021-09,2021,9,3,Beauty,North,41056,962,4551,1,42.68,188,0
2021-09,2021,9,3,Beauty,South,39767,511,3451,2,77.82,136,0
2021-09,2021,9,3,Beauty,East,40749,995,2301,1,40.95,205,0
2021-09,2021,9,3,Beauty,West,34004,427,2094,3,79.63,56,0
2021-09,2021,9,3,Beauty,Central,33482,499,2927,0,67.1,102,0
2021-10,2021,10,4,Electronics,North,91924,4395,5544,1,20.92,565,0
2021-10,2021,10,4,Electronics,South,76749,2301,7866,2,33.35,458,0
2021-10,2021,10,4,Electronics,East,103562,2177,6604,1,47.57,530,0
2021-10,2021,10,4,Electronics,West,62746,2778,4047,3,22.59,427,0
2021-10,2021,10,4,Electronics,Central,80603,1038,10005,2,77.65,159,0
2021-10,2021,10,4,Clothing,North,71764,1552,10633,1,46.24,360,0
2021-10,2021,10,4,Clothing,South,52133,2006,4795,2,25.99,553,0
2021-10,2021,10,4,Clothing,East,65455,2548,8788,2,25.69,546,0
2021-10,2021,10,4,Clothing,West,51226,680,6138,0,75.33,125,0
2021-10,2021,10,4,Clothing,Central,60691,1821,8976,2,33.33,481,0
2021-10,2021,10,4,Home,North,50478,513,7370,2,98.4,56,0
2021-10,2021,10,4,Home,South,40589,472,4630,1,85.99,118,0
2021-10,2021,10,4,Home,East,45330,1138,5240,0,39.83,320,0
2021-10,2021,10,4,Home,West,43459,823,2575,2,52.81,119,0
2021-10,2021,10,4,Home,Central,41229,452,3066,2,91.21,76,0
2021-10,2021,10,4,Food,North,51042,1100,5549,1,46.4,160,0
2021-10,2021,10,4,Food,South,43345,459,6381,1,94.43,119,0
2021-10,2021,10,4,Food,East,49604,583,6052,2,85.08,157,0
2021-10,2021,10,4,Food,West,45597,720,4051,4,63.33,141,0
2021-10,2021,10,4,Food,Central,49204,616,6135,0,79.88,119,0
2021-10,2021,10,4,Beauty,North,45855,1036,3983,1,44.26,200,0
2021-10,2021,10,4,Beauty,South,33040,473,1971,1,69.85,80,0
2021-10,2021,10,4,Beauty,East,49648,1005,7355,0,49.4,298,0
2021-10,2021,10,4,Beauty,West,32158,405,2877,1,79.4,57,0
2021-10,2021,10,4,Beauty,Central,35349,1678,2148,3,21.07,223,0
2021-11,2021,11,4,Electronics,North,214266,3031,29901,2,70.69,392,0
2021-11,2021,11,4,Electronics,South,178421,5757,11422,1,30.99,1097,0
2021-11,2021,11,4,Electronics,East,212900,2971,30602,1,71.66,639,0
2021-11,2021,11,4,Electronics,West,199405,3654,18470,2,54.57,449,0
2021-11,2021,11,4,Electronics,Central,191682,2183,14123,3,87.81,529,0
2021-11,2021,11,4,Clothing,North,161686,4016,17800,0,40.26,479,0
2021-11,2021,11,4,Clothing,South,115084,1273,7132,1,90.4,353,0
2021-11,2021,11,4,Clothing,East,178207,2488,25154,2,71.63,478,0
2021-11,2021,11,4,Clothing,West,131442,1566,17609,3,83.93,266,0
2021-11,2021,11,4,Clothing,Central,162624,1737,10713,0,93.62,299,0
2021-11,2021,11,4,Home,North,114026,1811,14134,2,62.96,333,0
2021-11,2021,11,4,Home,South,131517,2038,16920,2,64.53,378,0
2021-11,2021,11,4,Home,East,154113,4968,13265,1,31.02,1283,0
2021-11,2021,11,4,Home,West,127685,1754,18752,2,72.8,343,0
2021-11,2021,11,4,Home,Central,142515,2079,19141,1,68.55,413,0
2021-11,2021,11,4,Food,North,133980,6059,18044,2,22.11,1164,0
2021-11,2021,11,4,Food,South,107761,2792,12596,3,38.6,428,0
2021-11,2021,11,4,Food,East,110442,2230,6860,1,49.53,545,0
2021-11,2021,11,4,Food,West,118303,1229,8219,2,96.26,342,0
2021-11,2021,11,4,Food,Central,116632,1274,10054,3,91.55,168,0
2021-11,2021,11,4,Beauty,North,111748,1133,6309,1,98.63,185,0
2021-11,2021,11,4,Beauty,South,96865,2643,8374,2,36.65,773,0
2021-11,2021,11,4,Beauty,East,104889,1634,6590,2,64.19,218,0
2021-11,2021,11,4,Beauty,West,82305,2986,8449,1,27.56,755,0
2021-11,2021,11,4,Beauty,Central,92561,1902,10808,0,48.67,489,0
2021-12,2021,12,4,Electronics,North,188836,3164,22452,1,59.68,791,0
2021-12,2021,12,4,Electronics,South,178110,2509,26565,3,70.99,572,0
2021-12,2021,12,4,Electronics,East,225497,3577,32282,0,63.04,665,0
2021-12,2021,12,4,Electronics,West,163454,3124,18568,2,52.32,590,0
2021-12,2021,12,4,Electronics,Central,206689,2099,13971,2,98.47,496,0
2021-12,2021,12,4,Clothing,North,159195,2667,22602,2,59.69,777,0
2021-12,2021,12,4,Clothing,South,143602,4600,10843,1,31.22,460,0
2021-12,2021,12,4,Clothing,East,158287,3892,22989,2,40.67,704,0
2021-12,2021,12,4,Clothing,West,119711,3580,11571,0,33.44,728,0
2021-12,2021,12,4,Clothing,Central,160332,1986,21893,3,80.73,383,0
2021-12,2021,12,4,Home,North,139839,2832,15498,2,49.38,669,0
2021-12,2021,12,4,Home,South,128225,1447,13953,1,88.61,391,0
2021-12,2021,12,4,Home,East,173995,1887,13228,2,92.21,501,0
2021-12,2021,12,4,Home,West,101454,1836,9635,0,55.26,502,0
2021-12,2021,12,4,Home,Central,107976,1243,9906,3,86.87,232,0
2021-12,2021,12,4,Food,North,116842,2311,11512,1,50.56,311,0
2021-12,2021,12,4,Food,South,94699,1207,8061,1,78.46,330,0
2021-12,2021,12,4,Food,East,140185,3340,12104,3,41.97,569,0
2021-12,2021,12,4,Food,West,117330,2723,13558,3,43.09,544,0
2021-12,2021,12,4,Food,Central,128979,4822,7198,2,26.75,1021,0
2021-12,2021,12,4,Beauty,North,113114,2863,6148,3,39.51,408,0
2021-12,2021,12,4,Beauty,South,92922,1416,13746,2,65.62,403,0
2021-12,2021,12,4,Beauty,East,113684,2153,6659,2,52.8,291,0
2021-12,2021,12,4,Beauty,West,100346,4188,5103,0,23.96,1118,0
2021-12,2021,12,4,Beauty,Central,88295,1433,4501,1,61.62,353,0
2022-01,2022,1,1,Electronics,North,54536,1111,5012,1,49.09,265,0
2022-01,2022,1,1,Electronics,South,57881,595,3498,2,97.28,132,0
2022-01,2022,1,1,Electronics,East,58529,620,5038,3,94.4,64,0
2022-01,2022,1,1,Electronics,West,49466,517,2544,1,95.68,140,0
2022-01,2022,1,1,Electronics,Central,55210,1677,4236,1,32.92,221,0
2022-01,2022,1,1,Clothing,North,47325,657,3166,0,72.03,166,0
2022-01,2022,1,1,Clothing,South,38948,398,3063,1,97.86,62,0
2022-01,2022,1,1,Clothing,East,45812,673,4492,1,68.07,94,0
2022-01,2022,1,1,Clothing,West,36181,752,2437,2,48.11,193,0
2022-01,2022,1,1,Clothing,Central,44088,1283,2543,2,34.36,307,0
2022-01,2022,1,1,Home,North,43484,839,2226,2,51.83,228,0
2022-01,2022,1,1,Home,South,38879,495,3664,0,78.54,135,0
2022-01,2022,1,1,Home,East,38600,437,2591,0,88.33,112,0
2022-01,2022,1,1,Home,West,35350,387,3514,3,91.34,54,0
2022-01,2022,1,1,Home,Central,41440,1039,3835,2,39.88,234,0
2022-01,2022,1,1,Food,North,36278,863,2100,3,42.04,162,0
2022-01,2022,1,1,Food,South,33384,467,4577,2,71.49,95,0
2022-01,2022,1,1,Food,East,37757,500,4667,2,75.51,127,0
2022-01,2022,1,1,Food,West,32061,639,3124,2,50.17,64,0
2022-01,2022,1,1,Food,Central,37155,1272,5251,1,29.21,141,0
2022-01,2022,1,1,Beauty,North,35120,1072,2545,2,32.76,195,0
2022-01,2022,1,1,Beauty,South,21612,575,3236,0,37.59,109,0
2022-01,2022,1,1,Beauty,East,30102,584,3710,3,51.54,84,0
2022-01,2022,1,1,Beauty,West,28418,996,2357,3,28.53,197,0
2022-01,2022,1,1,Beauty,Central,28231,366,1905,1,77.13,43,0
2022-02,2022,2,1,Electronics,North,59005,755,6665,1,78.15,213,0
2022-02,2022,2,1,Electronics,South,56229,666,7460,3,84.43,160,0
2022-02,2022,2,1,Electronics,East,66696,908,9976,2,73.45,118,0
2022-02,2022,2,1,Electronics,West,49711,765,6043,0,64.98,132,0
2022-02,2022,2,1,Electronics,Central,53107,974,6599,1,54.52,228,0
2022-02,2022,2,1,Clothing,North,45044,672,2903,2,67.03,156,0
2022-02,2022,2,1,Clothing,South,34008,1359,4391,0,25.02,274,0
2022-02,2022,2,1,Clothing,East,48837,663,3681,2,73.66,144,0
2022-02,2022,2,1,Clothing,West,43178,837,4659,1,51.59,98,0
2022-02,2022,2,1,Clothing,Central,44815,905,3504,2,49.52,172,0
2022-02,2022,2,1,Home,North,41792,506,4076,0,82.59,55,0
2022-02,2022,2,1,Home,South,34101,517,3882,1,65.96,62,0
2022-02,2022,2,1,Home,East,39288,499,3819,1,78.73,80,0
2022-02,2022,2,1,Home,West,34827,925,1840,0,37.65,186,0
2022-02,2022,2,1,Home,Central,34622,438,2751,1,79.05,73,0
2022-02,2022,2,1,Food,North,42469,1359,4380,0,31.25,288,0
2022-02,2022,2,1,Food,South,31211,552,4487,1,56.54,158,0
2022-02,2022,2,1,Food,East,39673,771,3551,1,51.46,106,0
2022-02,2022,2,1,Food,West,36314,419,2060,1,86.67,95,0
2022-02,2022,2,1,Food,Central,26793,357,3779,0,75.05,49,0
2022-02,2022,2,1,Beauty,North,38782,606,5811,1,64.0,70,0
2022-02,2022,2,1,Beauty,South,28708,496,3907,3,57.88,118,0
2022-02,2022,2,1,Beauty,East,31725,423,4579,1,75.0,111,0
2022-02,2022,2,1,Beauty,West,22979,975,1238,0,23.57,272,0
2022-02,2022,2,1,Beauty,Central,27430,569,3005,3,48.21,63,0
2022-03,2022,3,1,Electronics,North,88940,1951,8810,1,45.59,451,0
2022-03,2022,3,1,Electronics,South,74736,1277,9066,1,58.52,332,0
2022-03,2022,3,1,Electronics,East,91966,2097,12595,3,43.86,328,0
2022-03,2022,3,1,Electronics,West,87979,1892,8380,2,46.5,419,0
2022-03,2022,3,1,Electronics,Central,85590,1100,4532,1,77.81,276,0
2022-03,2022,3,1,Clothing,North,77360,3028,4354,2,25.55,370,0
2022-03,2022,3,1,Clothing,South,61297,1062,3420,1,57.72,283,0
2022-03,2022,3,1,Clothing,East,56249,2371,7984,2,23.72,285,0
2022-03,2022,3,1,Clothing,West,52449,1090,3727,2,48.12,315,0
2022-03,2022,3,1,Clothing,Central,61280,627,9008,1,97.74,183,0
2022-03,2022,3,1,Home,North,62271,1198,3641,3,51.98,186,0
2022-03,2022,3,1,Home,South,48239,784,6488,2,61.53,210,0
2022-03,2022,3,1,Home,East,64101,1797,4130,1,35.67,213,0
2022-03,2022,3,1,Home,West,48123,1105,6933,1,43.55,196,0
2022-03,2022,3,1,Home,Central,58488,1556,5522,2,37.59,251,0
2022-03,2022,3,1,Food,North,49191,1145,5809,2,42.96,241,0
2022-03,2022,3,1,Food,South,36492,381,3351,2,95.78,101,0
2022-03,2022,3,1,Food,East,53239,689,7003,0,77.27,139,0
2022-03,2022,3,1,Food,West,42393,1136,2410,2,37.32,214,0
2022-03,2022,3,1,Food,Central,52937,1100,4652,0,48.12,168,0
2022-03,2022,3,1,Beauty,North,38715,1675,3659,0,23.11,478,0
2022-03,2022,3,1,Beauty,South,41760,702,5602,4,59.49,140,0
2022-03,2022,3,1,Beauty,East,49495,1167,3279,2,42.41,181,0
2022-03,2022,3,1,Beauty,West,27644,285,3303,2,97.0,29,0
2022-03,2022,3,1,Beauty,Central,36965,591,3694,1,62.55,92,0
2022-04,2022,4,2,Electronics,North,91077,1406,6280,2,64.78,413,0
2022-04,2022,4,2,Electronics,South,84461,859,5168,1,98.32,193,0
2022-04,2022,4,2,Electronics,East,81406,1032,8970,1,78.88,306,0
2022-04,2022,4,2,Electronics,West,65987,2500,5108,0,26.39,588,0
2022-04,2022,4,2,Electronics,Central,86574,902,10391,2,95.98,138,0
2022-04,2022,4,2,Clothing,North,68337,1614,9186,2,42.34,243,0
2022-04,2022,4,2,Clothing,South,56624,633,7090,3,89.45,70,0
2022-04,2022,4,2,Clothing,East,66091,1650,7933,2,40.06,381,0
2022-04,2022,4,2,Clothing,West,58323,934,6601,1,62.44,206,0
2022-04,2022,4,2,Clothing,Central,64677,656,7456,2,98.59,134,0
2022-04,2022,4,2,Home,North,61406,790,7535,0,77.73,153,0
2022-04,2022,4,2,Home,South,49794,2026,5749,1,24.58,602,0
2022-04,2022,4,2,Home,East,64311,818,4238,2,78.62,117,0
2022-04,2022,4,2,Home,West,45444,977,5477,1,46.51,172,0
2022-04,2022,4,2,Home,Central,54073,833,3879,2,64.91,122,0
2022-04,2022,4,2,Food,North,45631,1357,6280,0,33.63,265,0
2022-04,2022,4,2,Food,South,48421,635,4311,1,76.25,135,0
2022-04,2022,4,2,Food,East,49308,1067,5702,2,46.21,181,0
2022-04,2022,4,2,Food,West,44210,502,3104,1,88.07,56,0
2022-04,2022,4,2,Food,Central,55598,863,6411,3,64.42,168,0
2022-04,2022,4,2,Beauty,North,44047,1220,2377,2,36.1,195,0
2022-04,2022,4,2,Beauty,South,39182,1075,2690,1,36.45,149,0
2022-04,2022,4,2,Beauty,East,46034,958,6321,2,48.05,156,0
2022-04,2022,4,2,Beauty,West,35188,380,3306,1,92.6,62,0
2022-04,2022,4,2,Beauty,Central,38385,441,3186,1,87.04,85,0
2022-05,2022,5,2,Electronics,North,90982,1273,13624,0,71.47,162,0
2022-05,2022,5,2,Electronics,South,81592,1000,9031,0,81.59,294,0
2022-05,2022,5,2,Electronics,East,87576,987,9585,2,88.73,203,0
2022-05,2022,5,2,Electronics,West,71038,1332,5054,2,53.33,176,0
2022-05,2022,5,2,Electronics,Central,75499,1561,7320,2,48.37,353,0
2022-05,2022,5,2,Clothing,North,64035,1250,8605,1,51.23,369,0
2022-05,2022,5,2,Clothing,South,56367,607,5854,1,92.86,123,0
2022-05,2022,5,2,Clothing,East,66470,1020,6701,2,65.17,301,0
2022-05,2022,5,2,Clothing,West,61489,1413,9146,3,43.52,182,0
2022-05,2022,5,2,Clothing,Central,60827,862,8793,2,70.56,233,0
2022-05,2022,5,2,Home,North,69775,1171,6428,2,59.59,203,0
2022-05,2022,5,2,Home,South,48409,785,3843,1,61.67,140,0
2022-05,2022,5,2,Home,East,57107,954,4799,2,59.86,110,0
2022-05,2022,5,2,Home,West,54713,620,3602,3,88.25,88,0
2022-05,2022,5,2,Home,Central,46886,492,3326,2,95.3,147,0
2022-05,2022,5,2,Food,North,54690,1434,7720,2,38.14,336,0
2022-05,2022,5,2,Food,South,47102,1892,5359,2,24.9,494,0
2022-05,2022,5,2,Food,East,58437,1109,7561,2,52.69,267,0
2022-05,2022,5,2,Food,West,42426,579,3737,1,73.27,78,0
2022-05,2022,5,2,Food,Central,44421,2016,6155,3,22.03,329,0
2022-05,2022,5,2,Beauty,North,42446,1048,3009,1,40.5,242,0
2022-05,2022,5,2,Beauty,South,33339,460,2525,0,72.48,137,0
2022-05,2022,5,2,Beauty,East,46560,682,4314,2,68.27,143,0
2022-05,2022,5,2,Beauty,West,38403,426,2208,1,90.15,99,0
2022-05,2022,5,2,Beauty,Central,39742,496,5228,0,80.12,64,0
2022-06,2022,6,2,Electronics,North,76793,777,11200,1,98.83,195,0
2022-06,2022,6,2,Electronics,South,76773,909,5201,1,84.46,199,0
2022-06,2022,6,2,Electronics,East,112506,4254,6281,1,26.45,1015,0
2022-06,2022,6,2,Electronics,West,67589,1228,4619,0,55.04,223,0
2022-06,2022,6,2,Electronics,Central,68847,1542,6361,2,44.65,443,0
2022-06,2022,6,2,Clothing,North,69454,1054,6693,1,65.9,231,0
2022-06,2022,6,2,Clothing,South,50784,589,3351,0,86.22,163,0
2022-06,2022,6,2,Clothing,East,68657,948,7318,3,72.42,164,0
2022-06,2022,6,2,Clothing,West,53459,941,4924,0,56.81,137,0
2022-06,2022,6,2,Clothing,Central,59899,923,7613,2,64.9,201,0
2022-06,2022,6,2,Home,North,64582,2137,5698,0,30.22,467,0
2022-06,2022,6,2,Home,South,46190,563,5075,2,82.04,83,0
2022-06,2022,6,2,Home,East,63485,1670,8310,2,38.01,483,0
2022-06,2022,6,2,Home,West,41240,448,2093,2,92.05,79,0
2022-06,2022,6,2,Home,Central,53485,1744,6657,1,30.67,513,0
2022-06,2022,6,2,Food,North,55407,1393,3371,2,39.78,216,0
2022-06,2022,6,2,Food,South,41323,498,3995,2,82.98,132,0
2022-06,2022,6,2,Food,East,59957,749,6312,1,80.05,193,0
2022-06,2022,6,2,Food,West,46108,1627,4252,1,28.34,485,0
2022-06,2022,6,2,Food,Central,41846,1276,5384,1,32.79,168,0
