Longitude,Latitude,HousingMedianAge,TotalRooms,TotalBedrooms,Population,Households,MedianIncome,MedianHouseValue
-118.9837,35.8605,44,2590,861,22760,7996,5.95,500000
-119.6383,40.7992,50,5341,2250,6812,1441,2.68,500000
-123.1903,38.3823,36,11449,5169,1569,543,3.72,500000
-121.191,40.1076,44,23919,7253,3483,762,9.39,500000
-116.1086,36.1308,8,1081,393,2977,695,3.49,500000
-117.1214,37.0755,33,12457,4331,3489,708,5.28,500000
-117.3408,41.1837,47,8862,3375,18496,4767,2.13,500000
-118.3667,32.7168,46,4027,1866,4329,1098,10.89,500000
-121.7968,33.2749,52,6975,2924,8149,2431,3.94,500000
-114.8998,38.4055,40,8386,3769,1722,459,0.32,241290.65
-121.7748,39.5729,33,9621,2931,8455,2473,1.09,491235.29
-116.1682,34.7028,2,801,340,9373,2372,0.27,106412.65
-118.7439,34.698,24,10657,3770,1589,387,8.49,500000
-117.316,34.1157,25,23618,11430,27424,10299,5.34,500000
-118.9221,40.4564,8,4763,2195,12849,2962,0.91,376049.31
-120.9824,33.6698,38,120,36,3852,1448,0.63,368263.57
-116.0643,36.7522,16,4541,2160,6155,1458,0.88,416460.41
-115.3118,41.4275,42,2694,1066,982,235,2.41,500000
-124.1573,32.8843,51,6183,2981,5566,1137,1.24,500000
-119.7128,38.4367,39,1376,606,28810,6839,13.02,500000
-124.2457,36.591,33,2337,981,16987,4364,3.94,500000
-123.0049,36.1954,15,9,4,1761,607,16.5,500000
-115.3,39.1474,30,5840,2509,4214,1518,1.05,413316.5
-122.2409,32.8756,37,2981,1256,4447,1448,13.5,500000
-120.6057,40.6733,37,3448,1462,390,137,2.26,500000
-123.2478,37.4156,11,6867,2464,17001,5843,2.04,500000
-120.8525,35.5131,46,5099,1878,2853,819,3.91,500000
-120.9402,34.4334,24,12652,4252,7751,2388,2.53,500000
-120.2004,35.3895,16,10509,3179,701,158,0.38,263478.5
-119.7927,41.4987,20,433,216,1055,421,0.93,434612.4
-115.0797,36.008,13,937,337,11,3,10.23,500000
-114.6077,35.2229,15,7758,3808,5604,1598,5.03,500000
-119.5275,39.2872,52,4861,1495,13729,4868,8.37,500000
-123.3943,36.1656,14,5940,1848,5373,1245,15.07,500000
-122.6592,37.9597,28,3502,1181,2373,502,11.96,500000
-123.5158,36.1879,11,3041,1325,14272,5070,3.74,500000
-119.487,39.5085,4,4804,1532,2442,513,6.63,500000
-116.5478,33.7595,23,6780,2726,27351,9059,0.68,301398.95
-116.5974,39.0282,38,2047,749,7629,2973,11.61,500000
-119.1097,40.0982,44,1590,634,6442,1877,1.65,500000
-119.2475,33.6256,50,11794,4253,1976,472,0.13,15000
-118.0054,32.7478,34,10027,4701,8267,3120,1.23,500000
-121.2775,37.9999,8,6144,3002,6790,1358,8.58,500000
-116.4666,38.6854,23,1406,440,5282,1817,1.7,500000
-119.5162,38.4468,12,305,124,10657,2335,1.24,500000
-118.2956,32.5704,13,538,260,7576,2978,5.38,500000
-121.4219,39.9648,39,1940,681,4281,1470,1.29,500000
-120.5646,33.0157,37,3513,1289,4047,1533,5.11,500000
-120.682,38.8793,7,1366,449,4212,1510,1.08,500000
-117.5645,34.6307,19,2254,895,13650,5354,0.57,255420.75
-123.9655,35.7933,4,736,256,1612,389,5.07,500000
-121.6704,33.1416,17,16774,6741,750,272,2.98,500000
-117.0157,37.3196,23,11891,3948,4192,1390,0.3,138592.06
-122.3174,38.9476,14,3028,947,4260,1171,0.17,72355.37
-121.6533,37.6644,26,5352,1697,4196,1291,0.47,146913.01
-116.6007,35.581,24,230,102,5598,1347,9.85,500000
-120.2908,32.9755,19,3584,1495,855,266,2.78,500000
-118.3386,39.1147,20,4273,2030,11938,4365,4.38,500000
-122.5126,40.6686,28,5202,2236,20075,5796,0.51,296515.81
-121.1766,34.6537,3,9801,3076,3663,1306,1.78,500000
-120.6251,33.2673,28,1675,667,30976,9783,5.57,500000
-122.0579,33.4448,50,5551,2770,35027,7664,2.66,500000
-118.4788,35.2116,34,1753,672,24667,6410,8.95,500000
-121.8477,38.3855,48,7118,3386,6001,1826,1.46,500000
-116.5407,33.5708,3,341,139,3658,758,11.84,500000
-119.1233,41.8716,26,12249,3744,3723,746,0.47,211526.99
-123.2536,39.2117,44,6181,2234,12260,4706,17.01,500000
-114.9386,33.9127,52,984,393,5268,1166,3.36,500000
-118.1326,34.5822,44,3598,1429,13545,4465,4.09,500000
-121.1993,38.1316,45,2214,980,5940,1856,4.04,500000
-122.7121,36.6383,2,4596,2203,4791,1866,4.52,500000
-116.4466,38.8396,44,1989,799,15504,5265,0.42,229145.02
-123.3705,33.4398,26,8768,2705,10534,2408,3.95,500000
-116.9949,40.0868,7,314,155,1987,448,10.37,500000
-119.1296,33.83,18,11060,3518,351,96,3.27,500000
-120.5786,38.5677,17,4700,2112,5310,1934,2.89,500000
-122.2697,41.6658,21,3094,1509,6114,2291,0.24,15000
-122.9426,40.5667,33,2098,995,7661,2849,3.97,500000
-117.0071,34.24,5,2001,793,5293,1444,6.78,500000
-122.7349,32.6525,20,7136,2571,11401,3699,2.05,500000
-122.0303,36.597,22,3292,1016,2884,582,2.63,500000
-115.8765,41.4297,23,269,89,3731,1022,3.71,500000
-117.604,41.4108,19,4051,1682,1834,393,21.58,500000
-120.4816,33.6942,50,4025,1216,12678,3950,6.87,500000
-118.3354,41.6481,29,8015,3175,23622,7245,3.04,500000
-123.6066,40.5401,2,7966,3572,1611,474,12.02,500000
-117.2568,41.6817,49,7048,3267,11501,3907,1.78,500000
-123.8826,41.7209,43,1855,744,480,170,1.11,415612.83
-124.1848,38.8124,18,1754,544,14300,4179,3.51,500000
-115.1167,38.7891,35,1816,614,6535,1875,1.67,500000
-121.6833,40.728,36,969,359,11974,2436,1.77,500000
-123.9574,35.5368,22,2959,1387,4996,1633,20.53,500000
-121.1018,34.0997,24,15817,7550,47413,15926,5.59,500000
-119.2778,35.6868,27,1099,368,8621,2788,8.34,500000
-118.5529,41.6975,6,7298,2506,1179,322,3.94,500000
-120.6595,33.9651,52,2092,751,14029,5225,9.18,500000
-120.7508,35.5545,42,5467,2178,363,96,3.02,500000
-123.3729,36.7185,4,8554,3190,11720,3132,1.72,500000
-115.0711,34.3718,26,7541,2555,12218,4532,4.75,500000
-119.8297,35.014,41,1606,671,15994,4946,3.97,500000
-115.2099,33.3952,3,1894,826,13372,2824,9.74,500000
-122.9547,34.0878,25,5250,1584,6823,2338,4.38,500000
-114.6652,34.9112,41,4154,1966,25136,6312,5.88,500000
-115.9965,40.7818,13,1254,603,36333,7554,4.56,500000
-122.2376,36.3051,31,804,258,600,213,24.38,500000
-122.136,36.3011,24,1923,938,22337,4752,1.49,500000
-122.782,34.8968,9,1640,534,45605,17772,0.43,166486.76
-120.752,33.8801,50,1700,618,13022,4744,12.11,500000
-118.1925,36.7592,52,5076,2357,9165,3057,5.96,500000
-117.8574,40.3082,4,2628,940,10429,2307,1.92,500000
-119.8176,32.7738,19,8882,2855,9958,2085,0.09,15000
-123.1266,40.7586,29,9417,2983,1041,333,5.12,500000
-119.5032,39.1475,13,922,375,4223,1503,3.18,500000
-122.425,38.3505,29,467,170,11315,2634,0.87,358010.19
-115.2113,39.6748,29,678,234,6259,1806,15.81,500000
-114.5747,35.0527,14,366,111,1356,503,6.06,500000
-121.4184,35.5632,10,8147,2969,9448,2687,12.21,500000
-120.5867,34.5015,9,3250,1406,1839,392,6.15,500000
-116.1552,40.0294,35,14000,6916,4297,1370,6.91,500000
-114.4277,41.0563,3,1747,751,4471,1227,0.58,236378.17
-118.9839,37.593,3,46,15,3598,1183,3.85,500000
-124.0904,34.4009,36,3202,1186,5690,2252,17.79,500000
-117.2944,37.5944,8,11990,4822,33371,11980,8.11,500000
-119.5595,34.8564,40,3453,1692,16869,5382,8.77,500000
-123.9152,32.5515,16,2276,703,2276,774,3.96,500000
-122.1263,38.6102,1,3568,1380,12616,3460,1.97,500000
-122.5304,40.7984,16,7573,2445,4249,904,2.51,500000
-114.9659,35.8164,26,1442,558,20968,6229,10.09,500000
-121.593,33.3493,8,391,175,412,116,1.09,490326.74
-117.7616,41.7964,18,2124,889,7038,2295,1.36,500000
-122.1733,41.0252,33,8620,4170,16909,5845,2.87,500000
-121.1211,34.4018,40,5492,2546,7223,1520,7.61,500000
-118.866,40.3221,41,1309,436,1386,405,3.59,500000
-120.7148,41.2373,34,2300,736,12331,4374,2.74,500000
-121.9893,35.648,17,2961,890,6825,1544,1.84,500000
-114.4298,32.6283,22,5616,1704,13891,3362,6.29,500000
-120.1062,33.1216,22,624,221,14252,4746,7.94,500000
-114.4014,40.8652,8,3568,1701,19009,6111,16.84,500000
-122.5986,36.7756,24,5639,2744,2903,818,4.75,500000
-116.2802,41.6275,25,5677,2196,3039,864,5.22,500000
-120.7854,34.6065,43,2744,863,789,201,5.92,500000
-121.8464,40.4638,32,189,60,1856,442,13.02,500000
-119.5725,39.9176,2,7805,3868,39586,8695,3.94,500000
-122.3051,37.3989,5,16628,7847,1549,381,2.23,500000
-120.2964,35.2091,17,5168,1778,8520,2873,0.4,193608.9
-123.862,33.8986,42,1247,463,3724,841,3.25,500000
-119.0061,35.3154,30,22911,8081,15999,4656,1.57,500000
-119.4909,33.3972,5,1291,597,6655,1710,15.4,500000
-121.9233,37.5962,3,1934,662,8727,1839,9.9,500000
-122.8076,32.5874,33,14202,4770,32124,8880,3.53,500000
-121.5469,36.5068,6,241,84,21287,6186,6.82,500000
-116.8346,39.1085,17,6272,2358,927,291,0.11,62455.75
-121.9632,39.3609,21,1057,522,3260,815,3.53,500000
-123.6614,37.4224,46,11017,4945,3777,957,4.93,500000
-118.5822,36.7795,14,317,127,20309,6373,9.87,500000
-118.7362,35.7472,51,3080,1365,4245,1003,6.33,500000
-117.1031,40.9998,3,3345,1620,1392,466,0.19,15000
-118.9456,36.7648,31,3024,1130,2201,630,3.75,500000
-118.424,32.7358,19,2523,1244,3633,978,0.08,15000
-117.2537,34.6178,43,391,124,5117,1796,7.24,500000
-122.647,39.2477,43,7374,2266,24107,6978,2.12,500000
-114.8966,40.6378,9,6928,3395,25908,8913,13.99,500000
-116.4365,40.4255,20,4790,1825,1911,632,3.57,500000
-122.9693,38.889,35,1754,792,1146,362,0.82,440547.53
-117.0746,40.7634,44,5321,2234,6303,2517,3.1,500000
-115.9064,34.961,50,21351,10410,6453,1709,6.82,500000
-120.7986,40.8337,15,1014,434,1207,433,2.95,500000
-119.8646,36.5717,48,9048,4341,13059,5116,2.53,500000
-115.7506,38.4552,11,7896,3172,701,191,1.12,428276.54
-114.6132,38.0375,30,7782,2843,18763,4516,8.73,500000
-114.3922,36.2839,16,2887,983,4802,1403,11.04,500000
-119.8874,34.5883,2,4286,2135,5806,1998,2.29,500000
-118.395,35.5636,42,877,385,10083,2051,2.26,500000
-120.1929,32.5143,33,5186,2275,4892,1207,1.61,500000
-117.0773,32.9906,39,3325,1137,6250,2313,12.2,500000
-114.9671,36.3316,2,1695,745,848,291,5.12,500000
-120.8617,40.1662,49,1539,555,3887,896,4.39,500000
-122.5451,39.972,11,2683,1040,1284,409,5.11,500000
-122.6741,34.3121,8,3095,1214,385,131,1.87,500000
-120.0497,40.2907,26,1053,517,2006,637,1.21,500000
-117.885,38.0937,13,914,361,10367,2560,0.77,320038.61
-118.4661,37.5936,6,1542,582,31490,11001,18.45,500000
-119.759,32.5513,35,2280,759,7068,2442,1.56,500000
-121.6152,37.6686,45,34,12,1422,481,3.63,500000
-123.433,38.2843,32,14151,6152,5057,1104,10.82,500000
-114.3771,34.1558,38,8327,2663,5332,1956,3.55,500000
-122.2383,40.5837,44,12240,4436,9511,2417,1.04,500000
-122.5524,34.5831,24,292,108,10886,3616,8.17,500000
-115.7584,38.6976,52,3534,1416,23512,7089,1.71,500000
-123.6293,34.9594,39,3460,1657,768,204,0.31,162297.83
-121.1616,39.1315,30,72,31,7134,1896,4.62,500000
-119.1973,34.3919,41,7146,2488,9023,3197,8.59,500000
-116.482,41.7887,35,3622,1396,5936,1223,1.46,500000
-121.1273,35.0163,30,1393,491,20984,7614,8.5,500000
-114.7506,35.6634,22,545,215,10586,3549,5.65,500000
-118.2506,37.5387,34,9706,4247,6131,2306,2.79,500000
-118.7486,34.7487,44,2212,1078,8622,3368,2.01,500000
-122.4148,38.7655,23,11022,4898,39279,15198,1.78,500000
-118.4543,32.7751,32,3777,1166,9121,1879,0.37,208620.73
-117.5241,38.5415,11,4497,1629,3083,1112,12.27,500000
-115.7733,40.0165,24,24761,12010,10613,3005,1.61,500000
-116.4788,41.3945,51,4052,2023,9998,2152,2.82,500000
-118.6581,36.8268,9,1355,556,3438,1192,8.12,500000
-116.426,39.2771,26,4349,1417,13700,3531,1.45,500000
-115.1633,32.5694,44,3054,1063,3148,794,3.13,500000
-116.1222,39.3716,29,4506,2012,6656,2409,1.79,500000
-120.107,40.6243,13,2365,720,11536,4485,9.3,500000
-120.2837,38.9718,22,4643,2201,11613,4221,0.19,179166.05
-114.4225,38.8403,17,1036,426,7814,1983,11.03,500000
-121.3439,35.8903,6,431,172,16229,5097,0.02,36933.2
-117.9153,33.0234,13,11646,5321,11414,3355,10.31,500000
-119.6683,34.7003,50,4905,2119,9131,2857,2.05,500000
-120.5894,35.3911,38,781,277,11090,2554,2.29,500000
-123.6781,35.6588,33,28,13,1906,576,6.64,500000
-120.4609,38.618,19,10446,4497,8244,3222,4.12,500000
-123.8908,35.7818,26,2500,1141,2466,747,2.21,500000
-122.514,38.3797,15,26597,11968,8372,1774,8.92,500000
-117.1707,34.6561,33,16460,7099,10541,3429,16.18,500000
-118.8875,39.6617,5,105,47,7206,2750,0.31,103424.55
-122.3859,32.9101,22,1232,499,11260,2713,0.09,15000
-119.4125,37.5797,26,2773,1287,13710,2819,7.76,500000
-114.7093,35.246,28,998,303,11271,2567,0.49,225688.85
-117.101,38.665,27,4127,1975,5324,1137,14.06,500000
-117.6914,37.1477,3,6248,2591,12262,3937,4.12,500000
-122.2006,37.5137,26,361,139,1191,298,5.48,500000
-118.3758,36.5831,44,494,243,5013,1096,9.96,500000
-121.4352,38.9517,20,284,92,6041,2053,9.03,500000
-114.9781,40.2964,13,20112,7957,18722,6228,6.57,500000
-122.4724,37.4852,23,8180,3774,1782,647,12.5,500000
-117.2681,35.285,25,8467,3982,10452,2492,20.55,500000
-120.7349,38.7322,28,4457,1479,26676,10130,1.72,500000
-123.504,40.5856,52,422,205,158,53,6.68,500000
-121.0845,37.2156,22,809,327,4605,1086,6.83,500000
-123.0365,35.9636,21,1888,863,4044,1130,1.74,500000
-120.1158,34.8316,10,3536,1082,25734,7763,6.7,500000
-118.1506,39.9246,6,7213,3073,13920,5222,1.03,500000
-115.7202,39.0235,34,3947,1893,12718,4013,0.75,439511.31
-115.6275,36.6275,17,2288,1069,517,144,1.28,500000
-117.9795,35.998,13,6902,2610,46419,14030,6.11,500000
-121.5862,32.7295,27,1437,444,9392,2262,9.54,500000
-118.7877,40.6301,14,5465,2196,2443,892,8.47,500000
-114.8055,35.6708,9,1463,570,12248,4712,5.73,500000
-115.401,36.6263,1,18150,7053,1317,393,1.09,495276.98
-117.5947,39.4415,52,2429,1045,7439,1580,19.01,500000
-122.7878,33.668,4,2648,1227,1027,225,0.37,121131.13
-116.1957,36.8446,5,9393,3134,45788,17010,3.88,500000
-115.7487,38.8087,36,5058,2492,17019,4739,5.98,500000
-119.6038,34.7462,36,1392,667,3575,821,3.18,500000
-117.1589,37.9512,10,8215,3591,16252,4028,2.88,500000
-120.3045,37.7276,2,2795,892,7460,2697,8.85,500000
-114.3044,32.5343,43,658,271,14081,3687,0.61,93704.78
-115.3941,35.7103,11,12205,5968,25336,6829,1.58,500000
-115.0762,41.6754,31,772,368,1712,537,10.28,500000
-121.9836,36.5227,19,546,184,4102,1242,0.44,244304.87
-115.0518,32.9871,31,7722,3300,8687,2170,3.63,500000
-116.5387,34.531,21,14166,6049,11490,4201,2.46,500000
-118.1421,35.5004,30,12090,4061,2481,859,8.73,500000
-117.7545,41.8155,32,804,329,3264,768,4.82,500000
-114.7006,36.4342,39,1199,513,4596,1165,7.39,500000
-115.339,32.5539,32,1571,505,22517,8119,22.83,500000
-118.0244,34.8664,36,1808,777,4158,1601,2.96,500000
-118.8904,36.3447,33,700,280,4197,1196,3.27,500000
-120.0981,38.2926,16,2516,925,10757,3900,1.25,500000
-119.4174,33.7782,3,6094,2889,10712,3195,5.76,500000
-115.2861,38.2822,35,9922,3090,4378,1750,0.23,139488.6
-123.7824,41.3768,37,4787,1596,10731,3750,6.11,500000
-120.2189,36.5916,12,12211,6092,7893,2947,6.25,500000
-116.719,41.6902,21,6754,2637,34754,8828,3.33,500000
-115.4591,34.4585,4,3693,1222,5642,1488,3.43,500000
-117.4486,39.3447,1,9500,3367,27033,10153,18.25,500000
-121.4717,35.4229,51,9712,3732,3094,762,1.57,500000
-118.4413,32.8382,49,3714,1774,711,245,7.94,500000
-115.4891,38.2569,11,1394,442,7199,1688,4.68,500000
-118.9485,36.9599,41,7597,3550,21506,5304,1.62,500000
-121.8545,40.7306,18,15364,7580,11176,3082,4.67,500000
-121.3079,33.9447,43,469,172,1671,535,0.6,372198.57
-114.3736,41.5317,45,7574,2607,34983,8635,5.5,500000
-123.9792,41.5504,40,14782,4633,666,260,3.05,500000
-121.2967,37.881,1,2374,1164,24348,8766,4.08,500000
-118.9594,38.1401,36,2351,841,7371,1702,3.5,500000
-116.5127,35.2848,43,5871,1888,14272,4627,0.03,15000
-119.3512,37.3039,20,3575,1657,2089,740,2.78,500000
-123.5272,38.8823,51,1159,364,8305,2516,10.19,500000
-120.5587,35.7719,10,4839,2377,18318,6063,2.76,500000
-117.6298,39.0409,23,8718,4183,34172,11748,2.84,500000
-116.581,41.3142,44,1205,430,10392,2560,3.84,500000
-120.9758,33.464,24,4197,1711,8370,2022,4.36,500000
-117.8175,37.4069,15,9937,4362,11985,3870,1.68,500000
-124.257,34.3662,7,390,117,3718,1465,5.51,500000
-122.7641,37.0631,37,593,268,11405,2335,5.61,500000
-123.7245,34.1755,42,3759,1876,1653,658,4.5,500000
-119.45,35.4435,27,17567,6649,6192,1308,17.26,500000
-116.8948,41.7784,16,1130,515,12668,4494,0.33,112803.74
-117.4093,41.7049,47,1073,388,1407,535,1.46,500000
-115.1066,40.9528,32,7041,2843,10152,2996,0.5,159367.86
-114.4798,38.6089,18,7159,2897,9045,2130,6.22,500000
-123.1591,33.7515,44,5813,1802,967,237,2.09,500000
-121.0633,38.684,35,7700,3685,33115,6726,2.42,500000
-118.5203,36.4808,31,11275,5506,4673,1070,8.22,500000
-119.3454,33.7582,44,2575,1070,633,229,2.26,500000
-122.8318,39.073,6,1048,334,0,0,4.09,500000
-115.8509,38.6159,50,23742,11231,12698,4207,6.82,500000
-121.7221,37.0855,49,3638,1599,24667,6227,23.3,500000
-115.5399,33.8437,28,573,262,1875,495,3.51,500000
-121.427,33.5367,20,5846,2200,12619,2841,3.06,500000
-118.0036,37.9459,30,3130,1154,21807,6266,4.84,500000
-116.071,39.1841,5,4189,1572,2704,971,9.69,500000
-119.3262,40.2784,20,647,242,7125,2544,15.74,500000
-115.4616,33.1255,36,3239,1323,2104,464,7.46,500000
-117.1118,36.4833,36,6457,2073,7930,1910,4.03,500000
-116.8258,34.6848,21,15483,6716,6650,1899,2.44,500000
-116.4165,33.9105,6,1462,577,26320,7290,0.46,240160.22
-115.7031,34.1784,5,5734,2241,1876,462,10.66,500000
-120.8353,39.9644,45,902,404,36232,9472,1.79,500000
-122.0711,34.8447,24,4778,1892,456,139,7.23,500000
-117.8838,32.6596,39,7372,3353,2496,964,0.31,125186.09
-118.8639,40.638,45,559,236,11073,2313,5.66,500000
-114.4234,33.066,26,2317,1083,22978,5210,1.61,500000
-120.571,38.7408,37,8078,3191,15181,4342,0.22,180110.27
-121.9219,38.8928,38,218,94,9384,2112,3.38,500000
-124.1275,37.4008,35,5981,2590,8398,1876,0.57,295386.74
-121.2901,36.9897,16,190,71,10040,2316,3.75,500000
-120.7869,32.6462,28,3872,1861,3416,914,5.04,500000
-122.9831,39.6578,34,419,135,26827,5664,13.8,500000
-121.7925,38.4052,47,121,42,1747,424,2.04,500000
-118.0296,38.5668,40,5900,2395,1636,366,3.83,500000
-121.1948,36.3511,49,5299,1923,10209,2711,0.6,367503.03
-119.5946,36.7313,31,7131,3213,4658,1829,3.53,500000
-123.3705,41.1545,49,828,249,23409,5103,6.23,500000
-124.046,38.6937,10,2803,1265,1780,372,4.13,500000
-121.9593,35.7605,28,241,104,30373,10636,0.62,305246.77
-117.6149,39.3046,10,12313,5063,24000,5173,9.74,500000
-115.6732,37.1076,24,2551,1115,38501,15161,0.53,223423.44
-123.8916,39.3578,5,1302,637,229,64,4.27,500000
-117.9776,41.391,28,2790,1153,652,190,5.81,500000
-122.1712,33.8097,2,4948,2257,15786,6010,20.85,500000
-123.5359,40.4731,3,2981,1245,633,222,0.69,178912.85
-114.5068,41.5415,41,858,308,14485,3051,2.66,500000
-123.7526,35.259,23,1177,387,10948,2901,5.12,500000
-120.6041,36.0996,32,161,51,3644,744,0.18,163148.62
-122.4645,37.798,18,3903,1835,2224,448,24.79,500000
-120.9592,39.5044,45,3952,1549,71,18,12.71,500000
-120.9258,37.1267,26,1002,350,30154,7473,17.39,500000
-121.858,34.5914,20,479,217,14579,3247,15.04,500000
-121.2151,39.4528,10,2600,1032,4495,1176,1.99,500000
-121.4085,33.2944,32,475,204,2815,995,0.46,114214.74
-118.5886,38.497,27,5421,2614,7770,1695,6.31,500000
-117.2104,40.9815,17,7309,3326,8197,2213,6.03,500000
-117.6914,36.0583,27,3625,1199,24566,7682,0.62,261417.6
-115.5878,35.1617,32,5991,2527,17442,5259,7.21,500000
-118.747,32.7202,25,15710,7576,2720,806,11.75,500000
-121.0858,40.5391,49,2066,971,2800,903,2.4,500000
-115.7298,36.1392,14,418,129,6477,2430,8.85,500000
-117.1888,34.3016,43,4354,1862,11282,4406,6.58,500000
-115.94,33.2004,18,2737,887,8245,2288,0.81,340034.26
-118.552,33.7043,22,2823,1231,628,244,0.88,387335.14
-116.7196,37.4708,4,305,110,9640,1937,8.4,500000
-121.0623,37.554,13,4962,2280,10126,3048,3.17,500000
-121.2773,41.387,18,490,224,4123,1444,3.29,500000
-120.5537,38.6783,42,951,376,14569,4193,5.25,500000
-118.8395,38.2262,19,5077,2302,484,162,6.53,500000
-121.6067,38.6272,22,7125,3014,3857,994,3.28,500000
-114.6766,34.1951,29,5702,2673,12582,4210,5.62,500000
-118.0727,33.9637,47,10503,3315,19998,6881,1.76,500000
-116.3804,32.6832,52,4022,1489,56914,14954,9.77,500000
-116.7442,41.0031,48,19028,6608,9707,2899,3.51,500000
-124.0377,33.1875,11,5706,2032,2289,540,1.73,500000
-118.342,32.9836,20,1418,434,18925,4545,1.0,427553.23
-116.7072,38.3488,33,857,372,32394,12914,3.0,500000
-123.6928,33.7583,22,495,169,1456,412,16.09,500000
-123.7099,36.1918,15,1841,646,10911,2537,4.4,500000
-120.4564,40.9997,52,10411,4633,18724,6798,1.32,500000
-120.0127,38.4022,41,4881,2270,19522,6885,2.57,500000
-119.2063,37.0807,31,1541,463,214,81,3.51,500000
-116.476,36.6821,14,7538,3634,1837,453,0.48,339311.57
-117.193,40.1243,4,1295,520,8870,2036,10.71,500000
-118.9145,35.8406,44,1988,621,8800,3470,0.83,399289.66
-120.2328,37.7963,22,1049,512,2865,1142,2.38,500000
-116.9711,34.7976,51,4945,1590,8892,3012,3.39,500000
-121.0865,32.6473,33,7655,3686,11115,3955,2.12,500000
-116.9916,38.2057,35,2597,817,7675,2316,0.6,354449.16
-122.5331,39.4658,15,1843,913,182,55,1.52,500000
-121.0101,37.9932,15,13244,4461,689,161,17.07,500000
-117.0185,32.5502,14,3504,1677,8809,3129,4.2,500000
-116.6836,34.8595,44,10927,5105,5163,1641,0.49,203110.27
-114.628,40.8258,40,792,241,3292,959,2.66,500000
-118.7513,33.2496,44,1700,529,26169,8901,3.61,500000
-121.7094,40.5372,42,855,408,16069,3732,7.27,500000
-114.6691,33.5417,40,10355,4615,46631,10121,0.11,15000
-118.8817,41.4487,12,663,224,3151,954,0.86,344600.57
-119.4223,39.59,28,7030,3223,23405,7069,1.32,500000
-116.1047,38.9786,2,4896,1870,7434,1586,4.91,500000
-124.129,40.0791,33,176,71,8818,3086,1.02,498211.25
