Age,WorkClass,Education,EducationNum,MaritalStatus,Occupation,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,Income
59,Self-emp-inc,Prof-school,9,Widowed,Craft-repair,Amer-Indian-Eskimo,Male,0,11515,9,0
26,Local-gov,7th-8th,10,Married-civ-spouse,Tech-support,White,Female,0,0,25,0
85,Local-gov,9th,8,Widowed,Armed-Forces,Other,Male,0,0,9,0
43,Without-pay,10th,6,Never-married,Machine-op-inspct,Black,Male,28236,0,91,0
67,Self-emp-not-inc,Masters,4,Married-civ-spouse,Handlers-cleaners,White,Female,0,0,3,0
17,Local-gov,Doctorate,16,Divorced,Exec-managerial,Other,Female,0,0,79,0
83,Self-emp-not-inc,12th,9,Separated,Machine-op-inspct,White,Female,67345,0,57,0
63,State-gov,10th,3,Separated,Tech-support,Other,Female,0,0,37,0
43,Local-gov,Doctorate,3,Married-civ-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,86,0
22,Self-emp-not-inc,12th,11,Married-civ-spouse,Priv-house-serv,Asian-Pac-Islander,Female,0,0,61,0
60,Without-pay,12th,12,Married-spouse-absent,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,19,0
17,State-gov,Prof-school,10,Never-married,Priv-house-serv,Black,Male,0,0,95,0
63,Private,10th,14,Divorced,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,47,0
84,Self-emp-not-inc,Masters,4,Married-spouse-absent,Other-service,Black,Male,0,0,48,0
48,State-gov,Some-college,4,Divorced,Other-service,Other,Male,0,0,41,0
63,Without-pay,9th,2,Never-married,Tech-support,Amer-Indian-Eskimo,Male,0,0,10,0
71,Federal-gov,5th-6th,6,Never-married,Handlers-cleaners,Other,Female,0,0,33,0
73,Without-pay,9th,13,Divorced,Farming-fishing,Other,Female,0,0,80,0
35,Private,Assoc-acdm,2,Divorced,Sales,White,Female,0,0,66,0
28,Without-pay,12th,13,Married-spouse-absent,Other-service,Asian-Pac-Islander,Female,0,0,85,0
61,Local-gov,11th,16,Widowed,Farming-fishing,Black,Male,0,0,5,0
53,Local-gov,Preschool,5,Married-spouse-absent,Sales,Black,Female,0,0,73,0
73,Private,Prof-school,15,Never-married,Priv-house-serv,Other,Female,0,0,41,0
27,Federal-gov,Masters,4,Separated,Priv-house-serv,White,Male,0,0,92,0
68,State-gov,Some-college,6,Married-AF-spouse,Tech-support,White,Female,0,0,93,0
29,Private,Some-college,6,Widowed,Protective-serv,Other,Male,0,0,72,0
55,Self-emp-inc,Masters,8,Married-civ-spouse,Tech-support,White,Male,0,30545,5,0
30,State-gov,1st-4th,16,Divorced,Other-service,White,Female,0,15397,44,0
61,Self-emp-inc,HS-grad,14,Divorced,Handlers-cleaners,Asian-Pac-Islander,Male,0,24711,97,0
19,State-gov,Assoc-acdm,4,Divorced,Sales,Other,Female,0,0,83,0
62,Without-pay,Assoc-voc,4,Married-AF-spouse,Machine-op-inspct,Other,Female,0,0,56,0
42,Without-pay,Preschool,14,Separated,Craft-repair,Black,Female,0,0,89,0
49,Federal-gov,HS-grad,15,Divorced,Other-service,Other,Male,0,0,79,0
34,State-gov,Assoc-voc,3,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,58,0
59,Federal-gov,Assoc-voc,12,Married-civ-spouse,Prof-specialty,White,Male,0,0,42,0
31,Private,10th,14,Married-spouse-absent,Sales,Asian-Pac-Islander,Male,85624,0,55,0
72,Without-pay,Some-college,1,Separated,Handlers-cleaners,Asian-Pac-Islander,Female,0,0,27,0
86,Self-emp-not-inc,Preschool,15,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,9,0
62,Private,9th,16,Never-married,Farming-fishing,White,Female,0,0,33,0
64,Private,9th,3,Never-married,Exec-managerial,Black,Female,7738,0,28,0
45,Federal-gov,10th,2,Divorced,Farming-fishing,Other,Male,0,0,65,0
83,Without-pay,12th,6,Married-spouse-absent,Transport-moving,Black,Female,95162,0,93,0
35,Local-gov,11th,14,Separated,Prof-specialty,Asian-Pac-Islander,Male,0,0,97,0
37,Self-emp-not-inc,10th,8,Divorced,Transport-moving,White,Male,42288,0,6,0
70,Private,5th-6th,2,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,0,0,78,0
57,Self-emp-inc,Doctorate,10,Widowed,Farming-fishing,Amer-Indian-Eskimo,Male,0,0,19,0
17,Private,Preschool,10,Never-married,Armed-Forces,White,Female,0,0,98,0
43,Private,Bachelors,13,Widowed,Farming-fishing,Amer-Indian-Eskimo,Female,6231,36673,36,0
20,Local-gov,9th,7,Married-AF-spouse,Exec-managerial,Black,Male,0,0,83,0
59,Local-gov,Some-college,14,Married-spouse-absent,Transport-moving,Amer-Indian-Eskimo,Female,0,0,43,0
81,Self-emp-not-inc,7th-8th,16,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,0,0,31,0
55,State-gov,Assoc-voc,15,Widowed,Handlers-cleaners,Other,Male,0,0,83,0
25,Federal-gov,10th,7,Married-spouse-absent,Protective-serv,White,Female,0,0,15,0
52,Self-emp-inc,Preschool,5,Married-AF-spouse,Transport-moving,Black,Male,0,0,21,0
76,Self-emp-inc,Masters,15,Divorced,Sales,Black,Female,0,0,25,0
89,Self-emp-inc,Bachelors,5,Married-civ-spouse,Exec-managerial,Black,Female,0,0,43,0
77,Local-gov,11th,2,Married-civ-spouse,Armed-Forces,Other,Female,40756,0,48,0
26,Without-pay,Prof-school,4,Widowed,Other-service,Other,Female,0,0,67,0
77,Local-gov,Preschool,14,Married-AF-spouse,Sales,White,Female,0,0,72,0
25,Federal-gov,Some-college,5,Separated,Prof-specialty,Black,Male,0,12827,65,0
83,Private,11th,13,Widowed,Tech-support,Black,Female,0,0,36,0
36,Federal-gov,12th,5,Married-civ-spouse,Exec-managerial,Black,Female,0,0,43,0
79,Without-pay,11th,12,Married-AF-spouse,Other-service,Other,Female,0,0,98,0
52,Without-pay,Bachelors,15,Divorced,Transport-moving,Black,Female,66176,0,2,0
33,State-gov,10th,7,Separated,Farming-fishing,Other,Male,0,0,47,0
41,Local-gov,Bachelors,15,Never-married,Protective-serv,Black,Female,0,0,67,0
79,State-gov,5th-6th,12,Widowed,Farming-fishing,Other,Male,0,0,73,0
70,State-gov,11th,4,Married-AF-spouse,Transport-moving,Asian-Pac-Islander,Female,0,0,81,0
34,State-gov,Doctorate,12,Married-civ-spouse,Transport-moving,White,Male,0,0,38,0
17,Federal-gov,Assoc-voc,9,Married-spouse-absent,Priv-house-serv,Other,Male,0,0,80,0
52,Self-emp-not-inc,12th,15,Divorced,Other-service,Black,Male,0,0,25,0
17,Federal-gov,5th-6th,2,Never-married,Armed-Forces,Asian-Pac-Islander,Female,0,0,86,0
23,Local-gov,1st-4th,3,Never-married,Farming-fishing,Asian-Pac-Islander,Female,0,0,14,0
48,State-gov,1st-4th,16,Separated,Priv-house-serv,White,Female,0,0,19,0
50,Private,10th,2,Separated,Transport-moving,White,Female,37708,0,17,0
88,Self-emp-not-inc,Preschool,3,Married-AF-spouse,Machine-op-inspct,White,Female,0,0,41,0
76,Federal-gov,10th,13,Never-married,Other-service,White,Female,0,0,95,0
66,Without-pay,10th,8,Separated,Protective-serv,Asian-Pac-Islander,Female,0,0,100,0
33,Self-emp-not-inc,11th,10,Widowed,Farming-fishing,White,Female,0,0,24,0
89,State-gov,Bachelors,11,Separated,Transport-moving,Black,Male,0,0,96,0
82,State-gov,5th-6th,7,Widowed,Sales,Amer-Indian-Eskimo,Male,0,0,71,0
49,Local-gov,1st-4th,6,Married-AF-spouse,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,100,0
42,Without-pay,7th-8th,8,Married-AF-spouse,Handlers-cleaners,White,Female,0,0,90,0
60,Federal-gov,Some-college,11,Widowed,Farming-fishing,White,Male,0,0,66,0
60,State-gov,Some-college,3,Widowed,Transport-moving,Black,Male,33399,0,97,0
49,Local-gov,Doctorate,7,Divorced,Other-service,Other,Male,0,0,45,0
53,Without-pay,Doctorate,15,Separated,Craft-repair,Amer-Indian-Eskimo,Male,0,0,57,0
47,Self-emp-not-inc,Prof-school,5,Separated,Protective-serv,White,Male,0,0,63,0
33,Self-emp-inc,Masters,2,Married-AF-spouse,Priv-house-serv,Asian-Pac-Islander,Male,73558,0,100,0
69,Local-gov,Prof-school,7,Separated,Farming-fishing,Amer-Indian-Eskimo,Male,0,0,63,0
89,Self-emp-inc,Prof-school,10,Married-AF-spouse,Machine-op-inspct,Other,Female,89556,0,12,0
50,Federal-gov,7th-8th,14,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Female,0,0,78,0
71,Private,9th,8,Married-AF-spouse,Protective-serv,Other,Male,20012,0,7,0
42,Federal-gov,Prof-school,15,Married-civ-spouse,Tech-support,White,Male,4230,0,46,0
51,Local-gov,Assoc-voc,16,Divorced,Craft-repair,Asian-Pac-Islander,Female,0,0,89,0
86,Without-pay,Masters,4,Married-AF-spouse,Tech-support,Asian-Pac-Islander,Male,0,0,35,0
69,Local-gov,9th,15,Divorced,Priv-house-serv,Asian-Pac-Islander,Male,83017,0,89,0
35,Private,7th-8th,16,Widowed,Handlers-cleaners,Other,Male,20132,0,7,0
20,Federal-gov,Assoc-acdm,15,Married-civ-spouse,Prof-specialty,White,Female,0,0,39,0
36,State-gov,7th-8th,15,Divorced,Sales,Asian-Pac-Islander,Male,0,0,28,0
46,Local-gov,10th,1,Divorced,Other-service,White,Female,0,0,95,0
22,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,0,41866,78,0
25,Local-gov,12th,11,Married-spouse-absent,Craft-repair,Asian-Pac-Islander,Female,15973,0,27,0
36,Without-pay,Masters,6,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,0,0,58,0
21,Self-emp-inc,9th,1,Married-civ-spouse,Farming-fishing,White,Female,0,7537,85,0
83,State-gov,11th,15,Separated,Protective-serv,Asian-Pac-Islander,Male,0,0,47,0
84,Local-gov,HS-grad,15,Married-AF-spouse,Protective-serv,Other,Female,0,0,19,0
70,Federal-gov,1st-4th,4,Divorced,Farming-fishing,Other,Female,0,0,73,0
67,Federal-gov,7th-8th,13,Married-AF-spouse,Armed-Forces,White,Male,0,0,14,0
19,Without-pay,12th,4,Married-AF-spouse,Prof-specialty,Other,Male,0,0,96,0
76,State-gov,Prof-school,7,Widowed,Other-service,Amer-Indian-Eskimo,Male,0,26531,77,0
56,Without-pay,12th,2,Married-spouse-absent,Protective-serv,Black,Male,0,0,78,0
83,Self-emp-inc,Preschool,6,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Female,0,0,70,0
31,Self-emp-not-inc,Preschool,2,Divorced,Craft-repair,Black,Male,0,0,34,0
27,Self-emp-not-inc,Bachelors,10,Separated,Priv-house-serv,Black,Female,0,0,17,0
60,Without-pay,7th-8th,14,Married-spouse-absent,Farming-fishing,Asian-Pac-Islander,Male,0,0,5,0
31,State-gov,HS-grad,5,Married-spouse-absent,Farming-fishing,White,Male,0,35422,94,0
38,Without-pay,12th,15,Widowed,Priv-house-serv,Asian-Pac-Islander,Female,0,45833,56,0
59,Local-gov,HS-grad,8,Divorced,Transport-moving,Other,Male,0,12857,17,0
24,Private,Some-college,7,Widowed,Other-service,Amer-Indian-Eskimo,Female,0,0,99,0
68,Private,Assoc-acdm,13,Divorced,Priv-house-serv,Asian-Pac-Islander,Male,0,0,17,0
72,Federal-gov,12th,1,Widowed,Transport-moving,Other,Male,0,0,48,0
34,Federal-gov,9th,6,Married-spouse-absent,Machine-op-inspct,Black,Female,0,0,64,0
34,Local-gov,12th,16,Widowed,Handlers-cleaners,White,Male,0,0,86,0
49,Local-gov,12th,16,Married-spouse-absent,Priv-house-serv,Amer-Indian-Eskimo,Female,0,0,11,0
39,Self-emp-not-inc,11th,7,Married-spouse-absent,Other-service,Black,Male,0,0,39,0
53,State-gov,5th-6th,8,Divorced,Exec-managerial,White,Female,0,0,90,0
38,Federal-gov,Assoc-voc,6,Separated,Prof-specialty,White,Male,0,0,22,0
21,Self-emp-not-inc,7th-8th,16,Widowed,Armed-Forces,Black,Male,0,0,6,0
32,Federal-gov,Preschool,13,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Female,0,0,61,0
31,Local-gov,Assoc-voc,1,Widowed,Other-service,White,Male,0,0,75,0
79,Self-emp-inc,5th-6th,11,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,0,60,0
70,Self-emp-inc,Assoc-acdm,3,Married-AF-spouse,Machine-op-inspct,White,Male,89737,0,14,0
73,Self-emp-not-inc,9th,5,Widowed,Machine-op-inspct,White,Male,0,0,76,0
30,Without-pay,9th,10,Separated,Prof-specialty,White,Female,0,3797,75,0
29,Federal-gov,Doctorate,11,Married-spouse-absent,Prof-specialty,White,Male,0,0,75,0
62,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Asian-Pac-Islander,Female,0,0,37,0
60,State-gov,11th,14,Married-AF-spouse,Protective-serv,White,Female,57349,0,53,0
42,Self-emp-not-inc,Assoc-acdm,4,Married-AF-spouse,Farming-fishing,Amer-Indian-Eskimo,Female,0,0,56,0
47,Self-emp-inc,11th,8,Married-AF-spouse,Protective-serv,Other,Male,0,25442,97,0
45,State-gov,12th,5,Married-spouse-absent,Other-service,Other,Male,0,0,100,0
23,Private,5th-6th,2,Separated,Farming-fishing,Other,Female,0,0,65,0
39,Self-emp-inc,Masters,14,Widowed,Transport-moving,Asian-Pac-Islander,Male,0,0,50,0
59,Self-emp-not-inc,10th,6,Separated,Transport-moving,White,Male,91207,0,44,0
69,Self-emp-inc,1st-4th,2,Separated,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,20,0
27,Self-emp-inc,Masters,13,Divorced,Transport-moving,Amer-Indian-Eskimo,Female,11325,0,67,0
46,Without-pay,9th,8,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Female,0,0,10,0
44,Self-emp-inc,Masters,4,Never-married,Sales,Amer-Indian-Eskimo,Male,0,0,31,0
17,Local-gov,HS-grad,15,Married-civ-spouse,Farming-fishing,Amer-Indian-Eskimo,Female,0,0,80,0
53,Local-gov,10th,6,Widowed,Sales,White,Male,0,15613,34,0
33,Without-pay,7th-8th,14,Separated,Priv-house-serv,Other,Female,0,0,18,0
84,Federal-gov,Assoc-acdm,2,Widowed,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,14,0
74,Without-pay,Assoc-acdm,14,Married-AF-spouse,Sales,Asian-Pac-Islander,Female,91494,0,31,0
18,Federal-gov,Doctorate,7,Divorced,Exec-managerial,Black,Female,0,0,84,0
90,Self-emp-inc,11th,16,Married-spouse-absent,Tech-support,Asian-Pac-Islander,Female,0,0,35,0
89,Local-gov,Assoc-acdm,16,Separated,Priv-house-serv,Amer-Indian-Eskimo,Male,0,0,21,0
71,Private,1st-4th,12,Divorced,Sales,Other,Male,0,0,19,0
54,Federal-gov,Doctorate,6,Married-spouse-absent,Exec-managerial,Other,Male,0,0,78,0
36,State-gov,Assoc-acdm,9,Divorced,Machine-op-inspct,Other,Female,0,0,78,0
72,Local-gov,10th,13,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,0,0,45,0
80,Private,Bachelors,6,Never-married,Farming-fishing,Other,Male,13436,0,71,0
90,Self-emp-not-inc,Assoc-voc,15,Married-AF-spouse,Farming-fishing,Asian-Pac-Islander,Female,0,0,73,0
32,Federal-gov,Assoc-acdm,1,Divorced,Armed-Forces,Asian-Pac-Islander,Female,0,0,95,0
65,Self-emp-not-inc,Bachelors,11,Never-married,Priv-house-serv,Black,Female,0,0,22,0
72,Federal-gov,1st-4th,1,Separated,Transport-moving,Asian-Pac-Islander,Female,79341,0,85,0
38,Self-emp-not-inc,9th,6,Married-spouse-absent,Priv-house-serv,Asian-Pac-Islander,Male,0,28866,2,0
58,Without-pay,Assoc-voc,4,Married-spouse-absent,Sales,Black,Male,0,7170,34,0
74,Local-gov,Bachelors,3,Divorced,Farming-fishing,Black,Female,0,0,3,0
63,Self-emp-not-inc,Assoc-voc,12,Divorced,Machine-op-inspct,Black,Female,0,0,88,0
90,Self-emp-inc,11th,7,Widowed,Priv-house-serv,White,Male,83146,45050,8,0
42,Self-emp-not-inc,12th,1,Married-AF-spouse,Transport-moving,Amer-Indian-Eskimo,Male,0,4165,61,0
30,Local-gov,Assoc-voc,13,Separated,Prof-specialty,Asian-Pac-Islander,Female,0,0,22,0
87,Self-emp-inc,Doctorate,10,Separated,Craft-repair,Amer-Indian-Eskimo,Female,0,0,4,0
23,State-gov,HS-grad,11,Married-spouse-absent,Sales,Asian-Pac-Islander,Male,0,0,3,0
50,State-gov,11th,7,Married-spouse-absent,Priv-house-serv,Amer-Indian-Eskimo,Female,0,0,75,0
41,Self-emp-inc,Assoc-voc,8,Never-married,Priv-house-serv,Asian-Pac-Islander,Male,0,0,97,0
56,Without-pay,Bachelors,8,Never-married,Handlers-cleaners,Black,Male,18102,0,95,0
45,Federal-gov,Assoc-acdm,15,Married-civ-spouse,Farming-fishing,White,Male,81344,0,53,0
89,Without-pay,HS-grad,9,Widowed,Sales,Black,Female,9928,0,63,0
44,Self-emp-inc,Prof-school,6,Divorced,Other-service,Other,Male,0,0,8,0
58,Without-pay,Some-college,14,Separated,Prof-specialty,Black,Female,0,18664,73,0
44,Private,Some-college,10,Widowed,Tech-support,Asian-Pac-Islander,Female,0,0,72,0
23,Private,1st-4th,3,Married-civ-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,55777,0,1,0
65,Federal-gov,Prof-school,13,Married-civ-spouse,Farming-fishing,White,Male,0,0,20,0
18,State-gov,Bachelors,1,Never-married,Farming-fishing,Other,Male,0,0,26,0
61,Local-gov,Assoc-acdm,5,Never-married,Protective-serv,Black,Male,0,0,80,0
28,Self-emp-not-inc,11th,10,Married-civ-spouse,Machine-op-inspct,Black,Female,47764,0,6,0
45,Local-gov,7th-8th,16,Married-spouse-absent,Handlers-cleaners,White,Male,93379,0,17,0
20,Local-gov,Bachelors,1,Separated,Transport-moving,Amer-Indian-Eskimo,Female,0,0,41,0
71,Local-gov,11th,9,Divorced,Armed-Forces,Black,Female,0,0,30,0
68,Without-pay,Some-college,9,Married-civ-spouse,Sales,Other,Male,49005,0,15,0
63,Self-emp-inc,Assoc-acdm,2,Divorced,Sales,White,Female,0,49725,90,0
57,Local-gov,HS-grad,15,Separated,Transport-moving,Other,Male,0,0,95,0
29,Local-gov,5th-6th,3,Married-civ-spouse,Protective-serv,Other,Female,0,0,61,0
77,Self-emp-inc,Prof-school,1,Divorced,Prof-specialty,White,Female,0,0,19,0
21,Without-pay,10th,14,Divorced,Tech-support,White,Female,0,0,61,0
75,Local-gov,Preschool,15,Separated,Prof-specialty,Other,Male,0,0,88,0
56,Self-emp-inc,Doctorate,5,Married-spouse-absent,Farming-fishing,Amer-Indian-Eskimo,Female,0,9388,89,0
67,Private,7th-8th,11,Separated,Sales,Other,Female,0,32206,18,0
41,State-gov,5th-6th,13,Widowed,Machine-op-inspct,Other,Male,0,0,24,0
47,Self-emp-not-inc,Some-college,7,Separated,Craft-repair,Black,Male,0,0,51,0
32,Self-emp-inc,Masters,16,Married-AF-spouse,Sales,Other,Male,0,0,69,0
58,Local-gov,Assoc-voc,10,Never-married,Transport-moving,White,Female,47115,0,20,0
73,Self-emp-not-inc,Preschool,2,Separated,Craft-repair,Other,Male,94299,0,97,0
76,Self-emp-inc,9th,1,Married-spouse-absent,Craft-repair,Asian-Pac-Islander,Male,0,31459,10,0
84,Self-emp-inc,Prof-school,14,Never-married,Exec-managerial,Black,Male,0,44975,12,0
37,Self-emp-inc,HS-grad,15,Divorced,Tech-support,Black,Female,39190,0,62,0
66,Self-emp-not-inc,Assoc-acdm,10,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,0,0,81,0
57,Private,Prof-school,16,Divorced,Craft-repair,Black,Male,0,0,50,0
59,Local-gov,7th-8th,4,Never-married,Exec-managerial,Black,Male,0,0,93,0
70,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Farming-fishing,Other,Female,0,0,35,0
75,State-gov,12th,6,Married-AF-spouse,Protective-serv,Black,Male,0,0,27,0
43,State-gov,Assoc-voc,9,Separated,Sales,Black,Male,0,0,68,0
66,Self-emp-inc,HS-grad,9,Married-spouse-absent,Tech-support,Asian-Pac-Islander,Female,0,27608,5,0
77,State-gov,9th,1,Never-married,Protective-serv,Other,Male,0,0,35,0
77,Private,10th,16,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Female,0,0,100,0
37,State-gov,Prof-school,2,Widowed,Armed-Forces,Black,Female,0,0,26,0
77,State-gov,Doctorate,12,Divorced,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,33,0
60,Federal-gov,12th,15,Widowed,Craft-repair,Asian-Pac-Islander,Male,0,0,68,0
74,Self-emp-not-inc,Some-college,1,Married-AF-spouse,Craft-repair,Asian-Pac-Islander,Female,0,0,97,0
77,State-gov,Prof-school,8,Separated,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,33,0
72,Self-emp-not-inc,Prof-school,9,Married-AF-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Female,0,0,22,0
27,Self-emp-not-inc,Doctorate,2,Married-spouse-absent,Tech-support,White,Male,0,0,10,0
37,State-gov,Prof-school,4,Married-AF-spouse,Tech-support,Other,Male,0,0,75,0
50,Self-emp-inc,5th-6th,3,Married-spouse-absent,Craft-repair,Other,Male,0,38131,89,0
66,Federal-gov,Bachelors,12,Married-spouse-absent,Priv-house-serv,Black,Female,0,0,52,0
79,Self-emp-inc,7th-8th,6,Widowed,Protective-serv,Other,Male,0,0,96,0
30,Self-emp-inc,9th,5,Married-civ-spouse,Priv-house-serv,Asian-Pac-Islander,Female,0,0,54,0
34,Self-emp-inc,Prof-school,16,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,45,0
36,Local-gov,5th-6th,6,Divorced,Priv-house-serv,Other,Female,0,0,94,0
77,Self-emp-not-inc,Some-college,16,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,60443,0,49,0
72,State-gov,Preschool,5,Never-married,Machine-op-inspct,White,Female,0,0,45,0
80,Self-emp-inc,Some-college,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0,0,75,0
78,Private,Some-college,14,Divorced,Prof-specialty,Black,Male,71322,0,80,0
72,Private,7th-8th,16,Divorced,Armed-Forces,Black,Male,67785,0,47,0
88,Self-emp-inc,HS-grad,3,Divorced,Farming-fishing,Amer-Indian-Eskimo,Female,0,0,1,0
31,Local-gov,HS-grad,2,Divorced,Sales,Black,Male,0,2084,16,0
46,Without-pay,11th,13,Married-AF-spouse,Transport-moving,Other,Male,0,0,60,0
80,Federal-gov,Doctorate,14,Married-AF-spouse,Priv-house-serv,Amer-Indian-Eskimo,Male,0,0,95,0
61,Self-emp-inc,Doctorate,4,Widowed,Tech-support,Black,Female,0,0,25,0
21,State-gov,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,44,0
79,Self-emp-not-inc,1st-4th,8,Divorced,Exec-managerial,Other,Female,0,0,80,0
39,Federal-gov,Masters,16,Divorced,Craft-repair,Amer-Indian-Eskimo,Female,0,19561,94,0
18,State-gov,Preschool,13,Married-AF-spouse,Armed-Forces,Other,Male,0,0,38,0
56,State-gov,Doctorate,7,Married-AF-spouse,Tech-support,Other,Male,0,0,3,0
71,Self-emp-inc,9th,15,Never-married,Farming-fishing,Asian-Pac-Islander,Male,0,0,66,0
85,Self-emp-inc,9th,13,Widowed,Exec-managerial,White,Male,90042,0,22,0
81,Private,10th,11,Separated,Transport-moving,Black,Male,0,0,31,0
72,Without-pay,Bachelors,6,Married-spouse-absent,Sales,Asian-Pac-Islander,Female,95746,0,12,0
37,Self-emp-inc,9th,15,Widowed,Transport-moving,Black,Male,0,0,99,0
64,Self-emp-inc,1st-4th,5,Separated,Handlers-cleaners,Amer-Indian-Eskimo,Female,0,0,79,0
54,Federal-gov,Bachelors,7,Married-AF-spouse,Machine-op-inspct,Black,Male,0,0,10,0
74,Self-emp-not-inc,9th,3,Never-married,Prof-specialty,Other,Male,0,0,61,0
87,Without-pay,Some-college,7,Married-AF-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,1,0
71,Private,Preschool,7,Separated,Protective-serv,Other,Male,0,0,88,0
83,State-gov,HS-grad,11,Widowed,Armed-Forces,Black,Female,0,0,30,0
55,Self-emp-not-inc,Preschool,3,Divorced,Tech-support,Black,Male,0,0,59,0
67,State-gov,Assoc-voc,14,Divorced,Protective-serv,Amer-Indian-Eskimo,Male,0,0,73,0
70,State-gov,10th,2,Married-AF-spouse,Farming-fishing,White,Male,0,0,60,0
89,State-gov,Bachelors,3,Separated,Priv-house-serv,Asian-Pac-Islander,Female,0,0,19,0
