id_reclamo,fecha,banco,area,texto
2516,2026-02-16,Banco Andes,post_venta,"BancoAndes no me entrega la información que me prometieron al firmar esta semana?!
--
Atte, cliente BancoAndes"
2517,2026-02-16,BancoAndes,ventas,Un representante de ventas de BancoAndes me contactó fuera de horario para ofrecerme una tarjeta nueva y sigo esperando una respuesta.
2518,2026-02-16,BancoAndes,fraude_seguridad,Un tercero realizó una transferencia desde mi cuenta de BancoAndes que no reconozco y no encuentro cómo resolverlo. 😞 N° de reclamo anterior: RC-30812.
2519,2026-02-16,BancoAndes,fraude_seguridad,Un tercero accedió a mi cuenta de BancoAndes sin que yo lo autorizara y esto ya me tiene bastante molesto?!
2520,2026-02-16,BancoAndes,pre_venta,"BancoAndes no reconoce el descuento por cliente antiguo que me habían asegurado y hasta ahora nadie me ha dado una solución.
Enviado desde mi celular Samsung"
2521,2026-02-16,BancoAndes,pre_venta,	El servicio  de atencion de BancoAndes  no me explico bien  los requisitos  antes de postular  a la tarjeta  y no  encuentro como resolverlo.   
2522,2026-02-17,BancoAndes,cobranza,BancoAndes de BancoAndes no corrige un error de facturación que ya reporté durante el fin de semana.
2523,2026-02-17,BancoAndes,cobranza,Nadie en el area de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes y sigo esperando una respuesta.
2524,2026-02-17,BancoAndes,post_venta,	Nadie  en BancoAndes  no da seguimiento a mi reclamo anterior  sobre  el  mismo  producto  y esto ya me tiene bastante molesto.   
2525,2026-02-17,BancoAndes,post_venta,BancoAndes no me ayuda a entender los cobros de mi cuenta recién abierta hace unos días!!!
2526,2026-02-17,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes siguio llamando despues de que le dije que no me interesaba sin que nadie del banco se haga responsable el mes pasado. Mi rut es 12.955.526-4.
2527,2026-02-17,BancoAndes,comercial,El área comercial no cumple las condiciones pactadas para la renovación de mi producto hace unos días.
2528,2026-02-17,BancoAndes,comercial,El ejecutivo comercial no reconoce el descuento por cliente antiguo que me habían asegurado ayer.
2529,2026-02-17,BancoAndes,pre_venta,	Alguien  del equipo de informaciones  de BancoAndes no  supo  responder  mis dudas  sobre  las condiciones  del prestamo y sigo esperando una respuesta hace unos dias.
2530,2026-02-18,BancoAndes,cobranza,El departamento de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes lo cual me parece una falta de respeto hacia el cliente.
2531,2026-02-18,BancoAndes,cobranza,EL&NBSP;EQUIPO DE COBRANZA DE BANCOANDES ME AMENAZA CON ACCIONES LEGALES POR UN MONTO INCORRECTO Y SIGO ESPERANDO UNA RESPUESTA. ⏳
2532,2026-02-18,BancoAndes,post_venta,Nadie en BancoAndes no da seguimiento a mi reclamo anterior sobre el mismo producto y hasta ahora nadie me ha dado una solución?!
2533,2026-02-18,BancoAndes,ventas,Un  ejecutivo de ventas de  BancoAndes insistió en  ofrecerme un  crédito de consumo sin que  yo lo pidiera  sin  que  nadie  del banco se haga responsable.   
2534,2026-02-18,BancoAndes,fraude_seguridad,Un desconocido accedió a mi cuenta de BancoAndes sin que yo lo autorizara.
2535,2026-02-18,Banco  Andes ,fraude_seguridad,	Una persona no autorizada usó  mi  tarjeta de  BancoAndes sin mi  autorización en las últimas semanas.   
2536,2026-02-18,bancoandes,comercial,El ejecutivo comercial desconoce el acuerdo comercial que hice con un ejecutivo anterior en las últimas semanas.
2537,2026-02-18,BancoAndes,comercial,	El area comercial no  cumple  con el  beneficio que venia incluido en mi cuenta.   
2538,2026-02-18,BancoAndes,comercial,Nadie en el area comercial no cumple con el beneficio que venia incluido en mi cuenta en las ultimas semanas. 😡
2539,2026-02-18,BancoAndes,pre_venta,	UN ASESOR  DE  BANCOANDES NO  ME  EXPLICO LAS DIFERENCIAS  ENTRE LOS  PLANES DISPONIBLES  LO  CUAL ME PARECE  UNA FALTA DE  RESPETO  HACIA EL  CLIENTE AYER.    👎
2540,2026-02-18,BancoAndes,tecnologia,No logro ingresar a la app de BancoAndes y no sé si es una falla técnica o que bloquearon mi cuenta por seguridad.
2541,2026-02-19,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes no responde mi solicitud de repactación de deuda ayer. 😤
2542,2026-02-19,BancoAndes,post_venta,Nadie en BancoAndes no me contacta para revisar cómo va mi producto contratado.
2543,2026-02-19,BancoAndes,post_venta,BancoAndes dejó de responder después de que firmé el contrato ayer.
2544,2026-02-19,BancoAndes,post_venta,BancoAndes no da seguimiento a mi reclamo anterior sobre el mismo producto durante el fin de semana.
2545,2026-02-19,BancoAndes,ventas,"Un representante de ventas de BancoAndes me contactó varias veces el mismo día ofreciéndome productos distintos.
Enviado desde mi celular Samsung"
2546,2026-02-19,BancoAndes,comercial,BancoAndes aplicó condiciones distintas a las que figuraban en la propuesta comercial y esto ya me tiene bastante molesto ayer.<br>
2547,2026-02-20,BancoAndes,tecnologia,El sitio web de BancoAndes no procesa correctamente mis pagos programados lo cual me parece una falta de respeto hacia el cliente durante el fin de semana.
2548,2026-02-20,BancoAndes,tecnologia,LA BANCA EN LÍNEA DE BANCOANDES SE DEMORA MUCHÍSIMO EN CARGAR CUALQUIER OPERACIÓN Y NO ENCUENTRO CÓMO RESOLVERLO.
2549,2026-02-20,BancoAndes,post_venta,El equipo de seguimiento no me ayuda a entender los cobros de mi cuenta recién abierta esta semana.
2550,2026-02-20,BancoAndes,post_venta,	Alguien del equipo  de informaciones de BancoAndes tardó semanas en responder  mi consulta inicial lo cual me parece  una falta  de respeto hacia el cliente  durante el  fin de semana.
2551,2026-02-21,BancoAndes,tecnologia,La clave digital de BancoAndes no me deja actualizar mis datos de contacto el mes pasado.
2552,2026-02-21,BancoAndes,cobranza,El  departamento de cobranza de  BancoAndes  no  responde  mi solicitud  de  repactación de deuda  el mes pasado.   
2553,2026-02-21,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me cobro un interes mas alto del que se habia acordado y sigo esperando una respuesta durante el fin de semana...
2554,2026-02-21,BANCOANDES,cobranza,EL EQUIPO DE COBRANZA DE BANCOANDES ME COBRA INTERESES QUE NO CORRESPONDEN A MI SITUACION AYER.<BR> Pueden contactarme al +56 9 2580 3582.
2555,2026-02-21,Banco  Andes ,ventas,El servicio de soporte dejó de responder después de que firmé el contrato durante el fin de semana.
2556,2026-02-21,BancoAndes,ventas,"Un representante de ventas de BancoAndes me  llamó para  renovarme un  producto sin  mi autorización hace unos días?!
Enviado desde mi celular Samsung"
2557,2026-02-21,BancoAndes,ventas,Un representante de ventas de BancoAndes me llamó de un número desconocido para ofrecerme un préstamo y no encuentro cómo resolverlo el mes pasado.
2558,2026-02-21,BancoAndes,ventas,Un representante de ventas de BancoAndes me ofreció una tarjeta con beneficios que después no eran reales y hasta ahora nadie me ha dado una solución en las últimas semanas.
2559,2026-02-22,BancoAndes,tecnologia,El portal de clientes de BancoAndes no me permite autenticarme desde el celular y esto ya me tiene bastante molesto.<br>
2560,2026-02-22,BancoAndes,tecnologia,La clave digital de BancoAndes se demora muchísimo en cargar cualquier operación y hasta ahora nadie me ha dado una solución durante el fin de semana.
2561,2026-02-22,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me está cobrando una multa que no está justificada y hasta ahora nadie me ha dado una solución en las últimas semanas???
2562,2026-02-22,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes insistió en ofrecerme un crédito de consumo sin que yo lo pidiera y hasta ahora nadie me ha dado una solución.
2563,2026-02-22,Banco Andes,fraude_seguridad,"Un tercero intentó estafarme haciéndose pasar por un ejecutivo de BancoAndes y no encuentro cómo resolverlo. 🙄
Gracias, espero respuesta pronto."
2564,2026-02-22,BancoAndes,pre_venta,<p>Un asesor de BancoAndes me pidió los mismos documentos varias veces sin avanzar el mes pasado.</p>
2565,2026-02-23,BancoAndes,tecnologia,El sistema de BancoAndes se congela cada  vez  que intento hacer una transferencia y  hasta ahora nadie me ha  dado  una solución esta semana.
2566,2026-02-23,bancoandes,tecnologia,El sitio web de BancoAndes marca error de sistema constantemente lo cual me parece una falta de respeto hacia el cliente. N° de reclamo anterior: RC-97098.
2567,2026-02-23,BancoAndes,tecnologia,"El portal  de clientes de  BancoAndes no permite descargar  mis comprobantes  de pago esta semana.   ???
--
Atte, cliente BancoAndes"
2568,2026-02-23,BancoAndes,cobranza,El departamento de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda sin que nadie del banco se haga responsable en las últimas semanas.
2569,2026-02-23,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes me amenaza con acciones legales por un monto incorrecto y esto ya me tiene bastante molesto...
2570,2026-02-23,BancoAndes,cobranza,El área de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda y sigo esperando una respuesta.
2571,2026-02-23,bancoandes,post_venta,Nadie en BancoAndes me deja sin respuesta después de haber aceptado el producto y hasta ahora nadie me ha dado una solución durante el fin de semana???
2572,2026-02-23,Banco Andes,comercial,	BancoAndes no aplica  la  tasa  preferencial que se me ofreció al  contratar y  no encuentro cómo resolverlo ayer!!!
2573,2026-02-23,BancoAndes,pre_venta,El servicio de atención de BancoAndes no supo responder mis dudas sobre las condiciones del préstamo.
2574,2026-02-23,BancoAndes,pre_venta,Un  ejecutivo  de BancoAndes no  me  explicó las diferencias entre los planes disponibles y esto ya me tiene bastante molesto  esta  semana.   
2575,2026-02-24,BancoAndes,tecnologia,El sitio web de BancoAndes no me permite autenticarme desde el celular lo cual me parece una falta de respeto hacia el cliente ayer?!
2576,2026-02-24,BancoAndes,cobranza,BancoAndes de BancoAndes no acepta renegociar mi deuda en condiciones razonables esta semana.
2577,2026-02-24,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me amenaza con acciones legales por un monto incorrecto sin que nadie del banco se haga responsable esta semana. Pueden contactarme al +56 9 8462 1081.
2578,2026-02-24,BancoAndes,post_venta,BancoAndes no me entrega la información que me prometieron al firmar y hasta ahora nadie me ha dado una solución hace unos días.
2579,2026-02-24,BancoAndes,post_venta,	El equipo  de  seguimiento no me ayuda a entender los cobros  de  mi  cuenta recién  abierta lo cual me  parece  una falta  de respeto  hacia el cliente ayer.   
2580,2026-02-24,BancoAndes,fraude_seguridad,Alguien obtuvo mis datos de BancoAndes sin que yo entregara esa información y hasta ahora nadie me ha dado una solución.
2581,2026-02-24,BancoAndes,fraude_seguridad,Una persona no autorizada vació parte de mi cuenta de BancoAndes y el banco no me ha devuelto el dinero.
2582,2026-02-24,BancoAndes,fraude_seguridad,Un tercero generó cargos fraudulentos en mi tarjeta de BancoAndes y no encuentro cómo resolverlo hace unos días.
2583,2026-02-24,BancoAndes,fraude_seguridad,Alguien  me  contactó por phishing  usando el  nombre  de  BancoAndes durante  el fin  de semana!!! Pueden contactarme al +56 9 4661 6961.
2584,2026-02-24,BancoAndes,comercial,BancoAndes desconoce el  acuerdo comercial que hice con  un ejecutivo anterior en las  últimas semanas.
2585,2026-02-24,bancoandes,comercial,El equipo comercial no ha activado el beneficio que me ofrecieron al abrir la cuenta y no encuentro cómo resolverlo esta semana. N° de reclamo anterior: RC-43009.
2586,2026-02-24,BancoAndes,pre_venta,ALGUIEN DEL EQUIPO DE INFORMACIONES DE BANCOANDES NO ME EXPLICÓ LAS DIFERENCIAS ENTRE LOS PLANES DISPONIBLES Y ESTO YA ME TIENE BASTANTE MOLESTO. 😤
2587,2026-02-24,BancoAndes,pre_venta,El área comercial de BancoAndes ignoró mi consulta sobre los requisitos de un crédito hipotecario lo cual me parece una falta de respeto hacia el cliente?!
2588,2026-02-25,BancoAndes,cobranza,El área  de  cobranza de BancoAndes  me  cobra intereses que no  corresponden a  mi situación y  esto ya  me  tiene  bastante molesto.
2589,2026-02-25,BancoAndes,post_venta,BancoAndes dejó de responder después de que firmé el contrato y sigo esperando una respuesta ayer???
2590,2026-02-25,BancoAndes,ventas,"Un asesor comercial de BancoAndes me ofrecio condiciones distintas a las que despues aparecieron en el contrato y hasta ahora nadie me ha dado una solucion.
Enviado desde mi celular Samsung N° de reclamo anterior: RC-85128."
2591,2026-02-25,BancoAndes,comercial,El ejecutivo comercial no honra la promocion con la que me convencieron de cambiarme de banco hace unos dias.
2592,2026-02-26,BancoAndes,tecnologia,El sistema de BancoAndes no me deja actualizar mis datos de contacto ayer.
2593,2026-02-26,Banco  Andes ,cobranza,Nadie en el área de cobranza de BancoAndes me cobra comisiones que no estaban en el contrato original en las últimas semanas.
2594,2026-02-26,BancoAndes,cobranza,BancoAndes de BancoAndes me amenaza con acciones legales por un monto incorrecto lo cual me parece una falta de respeto hacia el cliente hace unos días.
2595,2026-02-26,BancoAndes,cobranza,<p>BancoAndes de BancoAndes sigue enviandome cartas de cobro por una deuda pagada sin que nadie del banco se haga responsable el mes pasado.</p>
2596,2026-02-26,BancoAndes,post_venta,BancoAndes no me entrega la informacion que me prometieron al firmar sin que nadie del banco se haga responsable. N° de reclamo anterior: RC-62332.
2597,2026-02-27,BancoAndes,tecnologia,	La aplicación de BancoAndes se demora muchísimo en cargar cualquier operación.   !!!
2598,2026-02-27,BancoAndes,tecnologia,El sistema de BancoAndes no carga mis transacciones recientes y hasta ahora nadie me ha dado una solución.
2599,2026-02-27,BancoAndes,tecnologia,El sitio web de BancoAndes no me permite autenticarme desde el celular y hasta ahora nadie me ha dado una solución el mes pasado.
2600,2026-02-27,BancoAndes,fraude_seguridad,Una persona no autorizada accedió a mi cuenta de BancoAndes sin que yo lo autorizara y esto ya me tiene bastante molesto ayer.
2601,2026-02-27,BancoAndes,comercial,El  área comercial  no cumple con el beneficio que venía  incluido en  mi cuenta y esto  ya  me  tiene bastante molesto.   
2602,2026-02-28,Banco  Andes ,tecnologia,El portal de clientes de BancoAndes no permite descargar mis comprobantes de pago lo cual me parece una falta de respeto hacia el cliente.
2603,2026-02-28,BANCOANDES,cobranza,BancoAndes de BancoAndes sigue enviándome cartas de cobro por una deuda pagada sin que nadie del banco se haga responsable en las últimas semanas.
2604,2026-02-28,BancoAndes,ventas,Alguien  del equipo de ventas de  BancoAndes me contacto  fuera de horario para  ofrecerme  una  tarjeta nueva y  no encuentro como  resolverlo.   
2605,2026-02-28,BancoAndes,fraude_seguridad,UN DESCONOCIDO REALIZÓ UNA TRANSFERENCIA DESDE MI CUENTA DE BANCOANDES QUE NO RECONOZCO.
2606,2026-02-28,BancoAndes,pre_venta,"El área comercial de BancoAndes ignoró mi consulta sobre los requisitos de un crédito hipotecario hace unos días.
Enviado desde mi iPhone"
2607,2026-03-01,Banco  Andes ,tecnologia,El sistema de BancoAndes se cierra sola cada vez que intento pagar una cuenta y esto ya me tiene bastante molesto.
